       fs     200K     300K    400K     500K
  241650 0.12524 0.27107 1.09984 1.22708
  241700 0.12523 0.27097 1.09891 1.22698
  241750 0.12523 0.27086   1.098 1.22688
  241800 0.12522 0.27075 1.09709  1.2268
  241850 0.12522 0.27064  1.0962 1.22673
  241900 0.12522 0.27055 1.09532 1.22667
  241950 0.12523 0.27045 1.09447 1.22663
  242000 0.12523 0.27035 1.09368 1.22658
  242050 0.12523 0.27026 1.09294 1.22655
  242100 0.12523 0.27016 1.09223 1.22651
  242150 0.12523 0.27008 1.09158 1.22647
  242200 0.12523    0.27 1.09096 1.22644
  242250 0.12523 0.26992 1.09039 1.22642
  242300 0.12522 0.26984 1.08988 1.22643
  242350 0.12522 0.26977 1.08941 1.22646
  242400 0.12522 0.26969   1.089 1.22653
  242450 0.12522 0.26963 1.08864 1.22665
  242500 0.12522 0.26958 1.08832 1.22682
  242550 0.12521 0.26953 1.08804 1.22702
  242600 0.12521 0.26948  1.0878 1.22726
  242650 0.12521 0.26943  1.0876 1.22753
  242700  0.1252 0.26939 1.08746 1.22782
  242750 0.12519 0.26934 1.08735 1.22815
  242800 0.12517  0.2693 1.08727 1.22851
  242850 0.12515 0.26927 1.08723 1.22889
  242900 0.12513 0.26924 1.08722 1.22928
  242950 0.12511 0.26922 1.08724 1.22969
  243000 0.12509  0.2692  1.0873 1.23013
  243050 0.12507  0.2692 1.08739 1.23058
  243100 0.12506 0.26919 1.08751 1.23103
  243150 0.12505  0.2692 1.08767 1.23147
  243200 0.12504 0.26922 1.08788 1.23192
  243250 0.12503 0.26924 1.08813 1.23237
  243300 0.12501 0.26927 1.08841 1.23283
  243350   0.125 0.26931 1.08871 1.23328
  243400 0.12498 0.26936 1.08904 1.23375
  243450 0.12498 0.26943 1.08939 1.23422
  243500 0.12498 0.26952 1.08974  1.2347
  243550 0.12499 0.26962 1.09009 1.23518
  243600   0.125 0.26972 1.09044 1.23569
  243650 0.12501 0.26982 1.09079 1.23623
  243700 0.12503 0.26993 1.09115 1.23679
  243750 0.12505 0.27004 1.09153 1.23737
  243800 0.12507 0.27016 1.09192 1.23799
  243850 0.12508  0.2703 1.09232 1.23864
  243900  0.1251 0.27044 1.09271 1.23934
  243950 0.12512 0.27058 1.09308 1.24006
  244000 0.12514 0.27072 1.09346 1.24082
  244050 0.12516 0.27086 1.09383 1.24161
  244100 0.12518 0.27098 1.09419 1.24241
  244150  0.1252  0.2711 1.09454 1.24321
  244200 0.12522 0.27119 1.09487 1.24404
  244250 0.12524 0.27127 1.09518 1.24489
  244300 0.12525 0.27135 1.09549 1.24576
  244350 0.12527 0.27141 1.09579 1.24664
  244400 0.12529 0.27147 1.09609 1.24753
  244450  0.1253 0.27154 1.09637 1.24842
  244500 0.12531  0.2716 1.09664  1.2493
  244550 0.12532 0.27166 1.09689 1.25018
  244600 0.12534 0.27171 1.09711 1.25106
  244650 0.12536 0.27176 1.09731 1.25196
  244700 0.12537  0.2718  1.0975 1.25285
  244750 0.12538 0.27184 1.09766 1.25373
  244800  0.1254 0.27187  1.0978  1.2546
  244850 0.12541  0.2719 1.09793 1.25546
  244900 0.12543 0.27191 1.09803  1.2563
  244950 0.12545 0.27192 1.09813 1.25713
  245000 0.12547 0.27192 1.09822 1.25793
  245050 0.12548 0.27191  1.0983 1.25872
  245100  0.1255 0.27189 1.09836 1.25949
  245150 0.12552 0.27186 1.09842 1.26024
  245200 0.12554 0.27181 1.09845 1.26097
  245250 0.12556 0.27174 1.09846 1.26168
  245300 0.12557 0.27166 1.09845 1.26237
  245350 0.12557 0.27159 1.09844 1.26305
  245400 0.12556 0.27151 1.09843 1.26371
  245450 0.12556 0.27143 1.09842 1.26437
  245500 0.12555 0.27134 1.09839 1.26504
  245550 0.12555 0.27124 1.09835 1.26571
  245600 0.12554 0.27113  1.0983 1.26637
  245650 0.12553 0.27101 1.09824 1.26703
  245700 0.12552 0.27088 1.09818 1.26769
  245750 0.12551 0.27074 1.09809 1.26834
  245800 0.12549 0.27059 1.09798 1.26896
  245850 0.12547 0.27044 1.09784 1.26958
  245900 0.12545 0.27029 1.09769 1.27018
  245950 0.12542 0.27013 1.09752 1.27079
  246000 0.12539 0.26997 1.09732 1.27139
  246050 0.12536 0.26979  1.0971 1.27198
  246100 0.12533 0.26961 1.09685 1.27259
  246150 0.12531 0.26941 1.09658  1.2732
  246200 0.12529 0.26922  1.0963 1.27383
  246250 0.12527 0.26903 1.09599 1.27448
  246300 0.12525 0.26884 1.09568 1.27513
  246350 0.12524 0.26867 1.09537 1.27579
  246400 0.12522  0.2685 1.09506 1.27643
  246450 0.12521 0.26836 1.09476 1.27704
  246500  0.1252 0.26822 1.09444 1.27763
  246550 0.12521 0.26809 1.09412 1.27817
  246600 0.12521 0.26796  1.0938 1.27868
  246650  0.1252 0.26784  1.0935 1.27915
  246700 0.12519 0.26771 1.09321  1.2796
  246750 0.12517 0.26759 1.09294 1.28003
  246800 0.12515 0.26748 1.09267 1.28043
  246850 0.12512 0.26738 1.09242 1.28081
  246900 0.12509 0.26727 1.09218 1.28115
  246950 0.12506 0.26716 1.09196 1.28148
  247000 0.12502 0.26706 1.09174 1.28178
  247050 0.12499 0.26696 1.09152 1.28207
  247100 0.12495 0.26685 1.09131 1.28234
  247150 0.12493 0.26674  1.0911 1.28259
  247200  0.1249 0.26663 1.09089 1.28282
  247250 0.12487 0.26653 1.09068 1.28304
  247300 0.12485 0.26643 1.09048 1.28323
  247350 0.12483 0.26635 1.09028 1.28342
  247400 0.12481 0.26627 1.09008  1.2836
  247450 0.12479 0.26619 1.08989 1.28376
  247500 0.12477 0.26612  1.0897 1.28389
  247550 0.12474 0.26605 1.08953 1.28398
  247600  0.1247 0.26599 1.08936 1.28401
  247650 0.12466 0.26594 1.08919 1.28399
  247700 0.12462  0.2659 1.08904 1.28394
  247750 0.12458 0.26587  1.0889 1.28388
  247800 0.12453 0.26585 1.08876 1.28381
  247850 0.12448 0.26584 1.08862 1.28371
  247900 0.12444 0.26585 1.08847 1.28359
  247950 0.12439 0.26588 1.08832 1.28346
  248000 0.12434 0.26592 1.08816 1.28333
  248050 0.12429 0.26596   1.088 1.28322
  248100 0.12425 0.26602 1.08783 1.28311
  248150 0.12421 0.26609 1.08765 1.28301
  248200 0.12417 0.26617 1.08746  1.2829
  248250 0.12414 0.26625 1.08729 1.28277
  248300 0.12411 0.26635 1.08712 1.28262
  248350 0.12408 0.26645 1.08694 1.28243
  248400 0.12406 0.26656 1.08676 1.28221
  248450 0.12404 0.26669 1.08657 1.28198
  248500 0.12402 0.26682 1.08639 1.28173
  248550 0.12401 0.26697 1.08621 1.28148
  248600 0.12399 0.26711 1.08603 1.28124
  248650 0.12397 0.26726 1.08584   1.281
  248700 0.12395 0.26743 1.08565 1.28076
  248750 0.12391  0.2676 1.08545 1.28053
  248800 0.12387  0.2678 1.08525  1.2803
  248850 0.12384 0.26799 1.08506 1.28007
  248900 0.12381  0.2682 1.08488 1.27983
  248950 0.12378 0.26841 1.08472 1.27959
  249000 0.12375 0.26863 1.08457 1.27933
  249050 0.12372 0.26885 1.08443 1.27907
  249100 0.12369 0.26908  1.0843 1.27881
  249150 0.12367  0.2693 1.08417 1.27855
  249200 0.12365 0.26952 1.08407  1.2783
  249250 0.12363 0.26975 1.08398 1.27807
  249300 0.12361 0.26998 1.08391 1.27785
  249350 0.12359  0.2702 1.08384 1.27765
  249400 0.12357 0.27043 1.08379 1.27745
  249450 0.12355 0.27065 1.08375 1.27725
  249500 0.12353 0.27087 1.08371 1.27705
  249550 0.12351 0.27107 1.08366 1.27686
  249600 0.12349 0.27129 1.08361  1.2767
  249650 0.12347  0.2715 1.08356 1.27658
  249700 0.12344 0.27172 1.08352  1.2765
  249750 0.12342 0.27193 1.08348 1.27645
  249800 0.12339 0.27213 1.08343 1.27644
  249850 0.12336 0.27233 1.08339 1.27646
  249900 0.12333 0.27252 1.08335 1.27652
  249950  0.1233  0.2727 1.08333 1.27662
  250000 0.12326 0.27286 1.08331 1.27676
  250050 0.12323 0.27299 1.08329 1.27693
  250100 0.12319 0.27311 1.08326 1.27713
  250150 0.12316 0.27321 1.08322 1.27734
  250200 0.12313  0.2733 1.08317 1.27758
  250250  0.1231 0.27337  1.0831 1.27784
  250300 0.12307 0.27344 1.08301 1.27813
  250350 0.12304  0.2735  1.0829 1.27842
  250400 0.12302 0.27355 1.08277 1.27871
  250450 0.12301 0.27358 1.08263 1.27901
  250500   0.123 0.27361 1.08249 1.27933
  250550   0.123 0.27364 1.08234 1.27967
  250600 0.12299 0.27365 1.08219 1.28004
  250650 0.12298 0.27365 1.08203 1.28042
  250700 0.12297 0.27363 1.08186 1.28082
  250750 0.12295 0.27361 1.08168 1.28121
  250800 0.12293 0.27357  1.0815 1.28161
  250850 0.12289 0.27352 1.08131   1.282
  250900 0.12286 0.27345 1.08112 1.28241
  250950 0.12282 0.27338 1.08091 1.28283
  251000 0.12278 0.27331  1.0807 1.28327
  251050 0.12273 0.27322 1.08048 1.28372
  251100 0.12269 0.27314 1.08025  1.2842
  251150 0.12264 0.27306 1.08001 1.28472
  251200  0.1226 0.27297 1.07977 1.28528
  251250 0.12257 0.27289 1.07952 1.28586
  251300 0.12255  0.2728 1.07927 1.28644
  251350 0.12252 0.27271 1.07903 1.28703
  251400 0.12249 0.27261 1.07879 1.28765
  251450 0.12245 0.27251 1.07855 1.28828
  251500 0.12241 0.27241 1.07832 1.28894
  251550 0.12235 0.27232  1.0781 1.28961
  251600 0.12229 0.27222 1.07789 1.29032
  251650 0.12223 0.27213 1.07768 1.29105
  251700 0.12217 0.27203 1.07749 1.29179
  251750 0.12211 0.27192 1.07729 1.29256
  251800 0.12205  0.2718 1.07711 1.29334
  251850 0.12198 0.27169 1.07693 1.29415
  251900 0.12192 0.27157 1.07677 1.29497
  251950 0.12185 0.27146 1.07661 1.29581
  252000 0.12178 0.27136 1.07645 1.29666
  252050 0.12171 0.27126 1.07629 1.29754
  252100 0.12163 0.27116 1.07613 1.29843
  252150 0.12156 0.27107 1.07597 1.29934
  252200 0.12148 0.27098 1.07582 1.30027
  252250  0.1214 0.27087 1.07566  1.3012
  252300 0.12132 0.27077  1.0755 1.30213
  252350 0.12122 0.27066 1.07534 1.30304
  252400 0.12112 0.27056 1.07518 1.30392
  252450 0.12103 0.27045 1.07501 1.30477
  252500 0.12093 0.27035 1.07482 1.30559
  252550 0.12084 0.27023 1.07462 1.30638
  252600 0.12076 0.27011 1.07441 1.30714
  252650 0.12068 0.26999 1.07418 1.30787
  252700  0.1206 0.26988 1.07395 1.30857
  252750 0.12051 0.26977 1.07371 1.30925
  252800 0.12043 0.26966 1.07347 1.30989
  252850 0.12035 0.26954 1.07323 1.31048
  252900 0.12027 0.26943 1.07298 1.31104
  252950  0.1202 0.26931 1.07273 1.31157
  253000 0.12012 0.26919 1.07247 1.31208
  253050 0.12004 0.26907 1.07221 1.31254
  253100 0.11997 0.26895 1.07194 1.31297
  253150 0.11989 0.26882 1.07168 1.31338
  253200 0.11983 0.26869 1.07141 1.31379
  253250 0.11976 0.26856 1.07115 1.31421
  253300 0.11969 0.26843 1.07091 1.31462
  253350 0.11962 0.26829 1.07067   1.315
  253400 0.11955 0.26816 1.07043 1.31536
  253450 0.11947 0.26803 1.07018  1.3157
  253500 0.11939  0.2679 1.06992 1.31603
  253550 0.11931 0.26779 1.06965 1.31634
  253600 0.11924 0.26768 1.06936 1.31665
  253650 0.11916 0.26758 1.06905 1.31694
  253700 0.11909 0.26747 1.06872  1.3172
  253750 0.11903 0.26736 1.06838 1.31742
  253800 0.11897 0.26725 1.06803  1.3176
  253850 0.11892 0.26714 1.06766 1.31775
  253900 0.11888 0.26705 1.06728 1.31787
  253950 0.11884 0.26696 1.06689 1.31795
  254000 0.11882 0.26688 1.06649 1.31799
  254050 0.11879  0.2668 1.06608   1.318
  254100 0.11877 0.26672 1.06564 1.31798
  254150 0.11874 0.26664 1.06517 1.31792
  254200 0.11871 0.26655 1.06469 1.31783
  254250 0.11868 0.26646 1.06419 1.31772
  254300 0.11865 0.26637 1.06371 1.31758
  254350 0.11862 0.26628 1.06323 1.31741
  254400 0.11859  0.2662 1.06274 1.31723
  254450 0.11856 0.26612 1.06225 1.31703
  254500 0.11852 0.26606 1.06174  1.3168
  254550 0.11849 0.26602 1.06123 1.31652
  254600 0.11846 0.26598 1.06072 1.31619
  254650 0.11843 0.26595  1.0602 1.31581
  254700  0.1184 0.26593 1.05967  1.3154
  254750 0.11837  0.2659 1.05914 1.31498
  254800 0.11834 0.26587 1.05862 1.31457
  254850 0.11832 0.26584 1.05811 1.31417
  254900 0.11829  0.2658 1.05761 1.31379
  254950 0.11827 0.26577 1.05712 1.31343
  255000 0.11825 0.26573 1.05665 1.31308
  255050 0.11824  0.2657  1.0562 1.31278
  255100 0.11824 0.26567 1.05577 1.31251
  255150 0.11824 0.26563 1.05537 1.31225
  255200 0.11825 0.26558 1.05498 1.31199
  255250 0.11826 0.26553 1.05461 1.31172
  255300 0.11827 0.26548 1.05425 1.31145
  255350 0.11828 0.26544 1.05392 1.31118
  255400 0.11829  0.2654  1.0536  1.3109
  255450 0.11831 0.26536 1.05332  1.3106
  255500 0.11833 0.26532 1.05308 1.31028
  255550 0.11834 0.26528 1.05288 1.30994
  255600 0.11835 0.26523  1.0527  1.3096
  255650 0.11837 0.26518 1.05255 1.30927
  255700 0.11837 0.26511 1.05241 1.30894
  255750 0.11838 0.26503 1.05229 1.30861
  255800 0.11838 0.26495 1.05219 1.30827
  255850 0.11837 0.26485  1.0521 1.30791
  255900 0.11837 0.26474 1.05204 1.30755
  255950 0.11836 0.26462 1.05202 1.30718
  256000 0.11835 0.26451 1.05202 1.30679
  256050 0.11834 0.26439 1.05205 1.30638
  256100 0.11832 0.26428 1.05211 1.30596
  256150 0.11829 0.26418 1.05218 1.30553
  256200 0.11826 0.26408 1.05227 1.30506
  256250 0.11823 0.26398 1.05237 1.30456
  256300  0.1182 0.26389  1.0525 1.30403
  256350 0.11817 0.26381 1.05263 1.30348
  256400 0.11815 0.26373 1.05278 1.30291
  256450 0.11813 0.26365 1.05291 1.30231
  256500 0.11811 0.26357 1.05305 1.30168
  256550 0.11808 0.26348 1.05319 1.30102
  256600 0.11805  0.2634 1.05335 1.30032
  256650 0.11801 0.26331 1.05353 1.29962
  256700 0.11797 0.26323 1.05371 1.29892
  256750 0.11792 0.26314 1.05388 1.29825
  256800 0.11786 0.26305 1.05405 1.29761
  256850  0.1178 0.26298 1.05421 1.29698
  256900 0.11774 0.26291 1.05437 1.29637
  256950 0.11768 0.26285 1.05452 1.29576
  257000 0.11761 0.26278 1.05466 1.29514
  257050 0.11755 0.26271  1.0548 1.29451
  257100 0.11749 0.26263 1.05493 1.29388
  257150 0.11743 0.26256 1.05507 1.29322
  257200 0.11738 0.26248 1.05521 1.29255
  257250 0.11732  0.2624 1.05533 1.29187
  257300 0.11726 0.26232 1.05542 1.29117
  257350  0.1172 0.26225 1.05551 1.29049
  257400 0.11713 0.26218 1.05558 1.28983
  257450 0.11706  0.2621 1.05565 1.28918
  257500   0.117 0.26202 1.05571 1.28854
  257550 0.11693 0.26194 1.05577 1.28791
  257600 0.11687 0.26185 1.05581  1.2873
  257650 0.11682 0.26175 1.05584 1.28671
  257700 0.11677 0.26164 1.05586 1.28613
  257750 0.11671 0.26152 1.05587 1.28557
  257800 0.11666  0.2614 1.05587 1.28502
  257850  0.1166 0.26128 1.05585 1.28448
  257900 0.11654 0.26115 1.05582 1.28393
  257950 0.11648 0.26103 1.05581 1.28339
  258000 0.11643 0.26091 1.05581 1.28285
  258050 0.11638 0.26078 1.05581 1.28232
  258100 0.11632 0.26067 1.05583  1.2818
  258150 0.11627 0.26055 1.05584 1.28128
  258200 0.11623 0.26045 1.05583 1.28075
  258250 0.11618 0.26036 1.05582 1.28019
  258300 0.11613 0.26027  1.0558  1.2796
  258350 0.11608 0.26018 1.05577 1.27899
  258400 0.11603  0.2601 1.05572 1.27839
  258450 0.11599 0.26002 1.05566  1.2778
  258500 0.11594 0.25995 1.05559 1.27723
  258550  0.1159 0.25988  1.0555 1.27668
  258600 0.11586 0.25981 1.05539 1.27615
  258650 0.11581 0.25976 1.05526 1.27565
  258700 0.11577  0.2597 1.05511 1.27518
  258750 0.11573 0.25965 1.05494 1.27474
  258800 0.11569  0.2596 1.05474 1.27432
  258850 0.11564 0.25954 1.05453 1.27393
  258900 0.11559 0.25948 1.05429 1.27358
  258950 0.11554 0.25943 1.05405 1.27327
  259000 0.11549 0.25937 1.05381 1.27301
  259050 0.11543 0.25932 1.05356 1.27279
  259100 0.11538 0.25928 1.05331  1.2726
  259150 0.11533 0.25925 1.05305 1.27244
  259200 0.11528 0.25923 1.05279 1.27229
  259250 0.11524 0.25922 1.05252 1.27215
  259300  0.1152 0.25923 1.05226   1.272
  259350 0.11516 0.25924 1.05199 1.27183
  259400 0.11513 0.25926 1.05172 1.27167
  259450 0.11511 0.25928 1.05144 1.27149
  259500 0.11509 0.25931 1.05117 1.27131
  259550 0.11506 0.25932  1.0509 1.27114
  259600 0.11504 0.25933 1.05063 1.27097
  259650 0.11501 0.25932 1.05037 1.27081
  259700 0.11498 0.25929  1.0501 1.27065
  259750 0.11495 0.25926 1.04983 1.27051
  259800 0.11491 0.25923 1.04956  1.2704
  259850 0.11487 0.25919 1.04928 1.27031
  259900 0.11484 0.25915   1.049 1.27025
  259950  0.1148  0.2591  1.0487  1.2702
  260000 0.11477 0.25905 1.04839 1.27017
  260050 0.11473 0.25899 1.04805 1.27016
  260100 0.11469 0.25893  1.0477 1.27016
  260150 0.11466 0.25884 1.04734 1.27017
  260200 0.11463 0.25875 1.04698 1.27019
  260250 0.11461 0.25865 1.04663 1.27022
  260300 0.11459 0.25855 1.04628 1.27027
  260350 0.11457 0.25844 1.04593 1.27035
  260400 0.11456 0.25832 1.04559 1.27046
  260450 0.11456  0.2582 1.04523 1.27058
  260500 0.11456 0.25807 1.04486 1.27069
  260550 0.11457 0.25792 1.04448 1.27078
  260600 0.11458 0.25777 1.04409 1.27088
  260650 0.11458 0.25761 1.04368 1.27097
  260700 0.11457 0.25745 1.04326 1.27107
  260750 0.11456 0.25728 1.04283 1.27117
  260800 0.11453 0.25711  1.0424 1.27127
  260850 0.11451 0.25693 1.04197 1.27136
  260900 0.11449 0.25674 1.04155 1.27146
  260950 0.11446 0.25653 1.04113 1.27157
  261000 0.11444 0.25631 1.04072  1.2717
  261050 0.11441 0.25609 1.04029 1.27184
  261100 0.11438 0.25586 1.03987 1.27198
  261150 0.11435 0.25562 1.03945 1.27211
  261200 0.11433 0.25539 1.03905 1.27224
  261250 0.11431 0.25517 1.03864 1.27235
  261300 0.11428 0.25495 1.03824 1.27244
  261350 0.11425 0.25474 1.03785 1.27251
  261400 0.11421 0.25453 1.03747 1.27257
  261450 0.11417 0.25434  1.0371 1.27263
  261500 0.11412 0.25414 1.03672 1.27268
  261550 0.11408 0.25395 1.03634 1.27273
  261600 0.11402 0.25377 1.03597 1.27275
  261650 0.11397 0.25359 1.03562 1.27276
  261700 0.11392 0.25341 1.03528 1.27273
  261750 0.11386 0.25325 1.03496 1.27268
  261800  0.1138 0.25309 1.03466 1.27261
  261850 0.11374 0.25293 1.03436 1.27251
  261900 0.11369 0.25279 1.03406 1.27237
  261950 0.11364 0.25265 1.03378 1.27219
  262000 0.11359 0.25252  1.0335 1.27197
  262050 0.11353  0.2524 1.03323 1.27171
  262100 0.11348 0.25228 1.03298 1.27142
  262150 0.11341 0.25217 1.03273 1.27114
  262200 0.11334 0.25206  1.0325 1.27085
  262250 0.11327 0.25195 1.03229 1.27055
  262300 0.11319 0.25184 1.03208 1.27023
  262350 0.11312 0.25173 1.03188 1.26988
  262400 0.11304 0.25163 1.03169 1.26952
  262450 0.11296 0.25153 1.03152 1.26916
  262500 0.11288 0.25142 1.03135 1.26879
  262550 0.11286 0.25135 1.03134 1.26894
  262600 0.11284 0.25127 1.03133 1.26909
  262650 0.11281  0.2512 1.03131 1.26923
  262700 0.11279 0.25112  1.0313 1.26938
  262750 0.11277 0.25105 1.03129 1.26953
  262800 0.11275 0.25097 1.03128 1.26968
  262850 0.11273  0.2509 1.03127 1.26983
  262900 0.11271 0.25082 1.03126 1.26999
  262950 0.11269 0.25075 1.03125 1.27014
  263000 0.11267 0.25067 1.03125 1.27029
  263050 0.11264  0.2506 1.03124 1.27044
  263100 0.11262 0.25052 1.03123  1.2706
  263150  0.1126 0.25045 1.03123 1.27075
  263200 0.11258 0.25038 1.03122 1.27091
  263250 0.11256  0.2503 1.03122 1.27106
  263300 0.11254 0.25023 1.03121 1.27122
  263350 0.11252 0.25015 1.03121 1.27138
  263400 0.11249 0.25008 1.03121 1.27154
  263450 0.11247    0.25 1.03121  1.2717
  263500 0.11245 0.24993  1.0312 1.27186
  263550 0.11243 0.24985  1.0312 1.27202
  263600 0.11241 0.24978  1.0312 1.27218
  263650 0.11239  0.2497  1.0312 1.27234
  263700 0.11237 0.24963  1.0312  1.2725
  263750 0.11235 0.24955 1.03121 1.27266
  263800 0.11232 0.24948 1.03121 1.27283
  263850  0.1123  0.2494 1.03121 1.27299
  263900 0.11228 0.24933 1.03121 1.27316
  263950 0.11226 0.24925 1.03122 1.27332
  264000 0.11224 0.24918 1.03122 1.27349
  264050 0.11222  0.2491 1.03123 1.27366
  264100  0.1122 0.24903 1.03123 1.27382
  264150 0.11217 0.24895 1.03124 1.27399
  264200 0.11215 0.24888 1.03125 1.27416
  264250 0.11213  0.2488 1.03125 1.27433
  264300 0.11211 0.24873 1.03126  1.2745
  264350 0.11209 0.24865 1.03127 1.27467
  264400 0.11207 0.24858 1.03128 1.27484
  264450 0.11204  0.2485 1.03129 1.27502
  264500 0.11202 0.24843  1.0313 1.27519
  264550   0.112 0.24835 1.03131 1.27536
  264600 0.11198 0.24828 1.03133 1.27554
  264650 0.11196  0.2482 1.03134 1.27571
  264700 0.11194 0.24812 1.03135 1.27589
  264750 0.11192 0.24805 1.03137 1.27606
  264800 0.11189 0.24797 1.03138 1.27624
  264850 0.11187  0.2479  1.0314 1.27642
  264900 0.11185 0.24782 1.03141  1.2766
  264950 0.11183 0.24775 1.03143 1.27678
  265000 0.11181 0.24767 1.03144 1.27696
  265050 0.11179  0.2476 1.03146 1.27714
  265100 0.11177 0.24752 1.03148 1.27732
  265150 0.11174 0.24745  1.0315  1.2775
  265200 0.11172 0.24737 1.03152 1.27768
  265250  0.1117  0.2473 1.03154 1.27787
  265300 0.11168 0.24722 1.03156 1.27805
  265350 0.11166 0.24715 1.03158 1.27824
  265400 0.11164 0.24707  1.0316 1.27842
  265450 0.11161 0.24699 1.03162 1.27861
  265500 0.11159 0.24692 1.03165 1.27879
  265550 0.11157 0.24684 1.03167 1.27898
  265600 0.11155 0.24677 1.03169 1.27917
  265650 0.11153 0.24669 1.03172 1.27936
  265700 0.11151 0.24662 1.03175 1.27955
  265750 0.11148 0.24654 1.03177 1.27974
  265800 0.11146 0.24647  1.0318 1.27993
  265850 0.11144 0.24639 1.03183 1.28012
  265900 0.11142 0.24631 1.03185 1.28031
  265950  0.1114 0.24624 1.03188  1.2805
  266000 0.11138 0.24616 1.03191  1.2807
  266050 0.11136 0.24609 1.03194 1.28089
  266100 0.11133 0.24601 1.03197 1.28109
  266150 0.11131 0.24594   1.032 1.28128
  266200 0.11129 0.24586 1.03203 1.28148
  266250 0.11127 0.24579 1.03207 1.28167
  266300 0.11125 0.24571  1.0321 1.28187
  266350 0.11123 0.24563 1.03213 1.28207
  266400  0.1112 0.24556 1.03217 1.28227
  266450 0.11118 0.24548  1.0322 1.28247
  266500 0.11116 0.24541 1.03224 1.28267
  266550 0.11114 0.24533 1.03227 1.28287
  266600 0.11112 0.24526 1.03231 1.28307
  266650  0.1111 0.24518 1.03235 1.28327
  266700 0.11107  0.2451 1.03238 1.28348
  266750 0.11105 0.24503 1.03242 1.28368
  266800 0.11103 0.24495 1.03246 1.28388
  266850 0.11101 0.24488  1.0325 1.28409
  266900 0.11099  0.2448 1.03254 1.28429
  266950 0.11097 0.24472 1.03258  1.2845
  267000 0.11094 0.24465 1.03262 1.28471
  267050 0.11092 0.24457 1.03267 1.28492
  267100  0.1109  0.2445 1.03271 1.28512
  267150 0.11088 0.24442 1.03275 1.28533
  267200 0.11086 0.24434  1.0328 1.28554
  267250 0.11083 0.24427 1.03284 1.28575
  267300 0.11081 0.24419 1.03289 1.28596
  267350 0.11079 0.24412 1.03293 1.28618
  267400 0.11077 0.24404 1.03298 1.28639
  267450 0.11075 0.24396 1.03303  1.2866
  267500 0.11073 0.24389 1.03307 1.28681
  267550  0.1107 0.24381 1.03312 1.28703
  267600 0.11068 0.24374 1.03317 1.28724
  267650 0.11066 0.24366 1.03322 1.28746
  267700 0.11064 0.24358 1.03327 1.28768
  267750 0.11062 0.24351 1.03332 1.28789
  267800  0.1106 0.24343 1.03337 1.28811
  267850 0.11057 0.24336 1.03342 1.28833
  267900 0.11055 0.24328 1.03348 1.28855
  267950 0.11053  0.2432 1.03353 1.28877
  268000 0.11051 0.24313 1.03358 1.28899
  268050 0.11049 0.24305 1.03364 1.28921
  268100 0.11046 0.24297 1.03369 1.28943
  268150 0.11044  0.2429 1.03375 1.28965
  268200 0.11042 0.24282  1.0338 1.28988
  268250  0.1104 0.24275 1.03386  1.2901
  268300 0.11038 0.24267 1.03392 1.29033
  268350 0.11036 0.24259 1.03398 1.29055
  268400 0.11033 0.24252 1.03404 1.29078
  268450 0.11031 0.24244 1.03409   1.291
  268500 0.11029 0.24236 1.03415 1.29123
  268550 0.11027 0.24229 1.03421 1.29146
  268600 0.11025 0.24221 1.03428 1.29169
  268650 0.11022 0.24214 1.03434 1.29192
  268700  0.1102 0.24206  1.0344 1.29215
  268750 0.11018 0.24198 1.03446 1.29238
  268800 0.11016 0.24191 1.03453 1.29261
  268850 0.11014 0.24183 1.03459 1.29284
  268900 0.11011 0.24175 1.03466 1.29307
  268950 0.11009 0.24168 1.03472 1.29331
  269000 0.11007  0.2416 1.03479 1.29354
  269050 0.11005 0.24152 1.03485 1.29378
  269100 0.11003 0.24145 1.03492 1.29401
  269150    0.11 0.24137 1.03499 1.29425
  269200 0.10998 0.24129 1.03506 1.29448
  269250 0.10996 0.24122 1.03513 1.29472
  269300 0.10994 0.24114  1.0352 1.29496
  269350 0.10992 0.24106 1.03527  1.2952
  269400  0.1099 0.24099 1.03534 1.29544
  269450 0.10987 0.24091 1.03541 1.29568
  269500 0.10985 0.24083 1.03548 1.29592
  269550 0.10983 0.24076 1.03555 1.29616
  269600 0.10981 0.24068 1.03563  1.2964
  269650 0.10979  0.2406  1.0357 1.29665
  269700 0.10976 0.24053 1.03578 1.29689
  269750 0.10974 0.24045 1.03585 1.29713
  269800 0.10972 0.24037 1.03593 1.29738
  269850  0.1097  0.2403   1.036 1.29762
  269900 0.10968 0.24022 1.03608 1.29787
  269950 0.10965 0.24014 1.03616 1.29812
  270000 0.10963 0.24007 1.03624 1.29836
  270050 0.10961 0.23999 1.03632 1.29861
  270100 0.10959 0.23991  1.0364 1.29886
  270150 0.10957 0.23984 1.03648 1.29911
  270200 0.10954 0.23976 1.03656 1.29936
  270250 0.10952 0.23968 1.03664 1.29961
  270300  0.1095 0.23961 1.03672 1.29986
  270350 0.10948 0.23953  1.0368 1.30012
  270400 0.10945 0.23945 1.03689 1.30037
  270450 0.10943 0.23937 1.03697 1.30062
  270500 0.10941  0.2393 1.03705 1.30088
  270550 0.10939 0.23922 1.03714 1.30113
  270600 0.10937 0.23914 1.03723 1.30139
  270650 0.10934 0.23907 1.03731 1.30164
  270700 0.10932 0.23899  1.0374  1.3019
  270750  0.1093 0.23891 1.03749 1.30216
