fs      200K    300K    400K    500K
219250  0.07007 0.12606 0.2618  0.36117
219300  0.07005 0.12608 0.26165 0.36127
219350  0.07003 0.12608 0.26151 0.36138
219400  0.07001 0.12609 0.26137 0.36149
219450  0.06999 0.12609 0.26122 0.36159
219500  0.06998 0.12608 0.26107 0.36168
219550  0.06996 0.12608 0.26092 0.36176
219600  0.06995 0.12608 0.26077 0.36181
219650  0.06994 0.12608 0.26064 0.36184
219700  0.06993 0.12608 0.26054 0.36183
219750  0.06993 0.12608 0.26045 0.36178
219800  0.06993 0.12609 0.26038 0.36171
219850  0.06993 0.1261  0.26032 0.36161
219900  0.06994 0.12612 0.26028 0.36149
219950  0.06995 0.12614 0.26026 0.36133
220000  0.06996 0.12616 0.26026 0.36115
220050  0.06996 0.12618 0.26027 0.36096
220100  0.06997 0.1262  0.26031 0.36077
220150  0.06996 0.12622 0.26037 0.36056
220200  0.06996 0.12624 0.26045 0.36033
220250  0.06995 0.12627 0.26055 0.36008
220300  0.06995 0.1263  0.26067 0.35984
220350  0.06994 0.12633 0.26081 0.35959
220400  0.06993 0.12636 0.26097 0.35935
220450  0.06993 0.12639 0.26115 0.35911
220500  0.06992 0.12641 0.26134 0.35888
220550  0.06991 0.12643 0.26154 0.35866
220600  0.0699  0.12645 0.26174 0.35844
220650  0.06989 0.12647 0.26195 0.35824
220700  0.06989 0.1265  0.26215 0.35806
220750  0.06989 0.12652 0.26235 0.3579
220800  0.06989 0.12656 0.26253 0.35776
220850  0.0699  0.1266  0.2627  0.35763
220900  0.06991 0.12664 0.26287 0.3575
220950  0.06991 0.12668 0.26303 0.35737
221000  0.06992 0.1267  0.2632  0.35725
221050  0.06992 0.12671 0.26336 0.35712
221100  0.06993 0.12672 0.26352 0.35698
221150  0.06993 0.12673 0.26366 0.35684
221200  0.06993 0.12674 0.2638  0.3567
221250  0.06992 0.12674 0.26392 0.35656
221300  0.06991 0.12674 0.26402 0.35642
221350  0.0699  0.12674 0.26412 0.35628
221400  0.06989 0.12673 0.26423 0.35615
221450  0.06988 0.12673 0.26434 0.35601
221500  0.06987 0.12674 0.26445 0.35587
221550  0.06986 0.12675 0.26455 0.35572
221600  0.06986 0.12677 0.26465 0.35557
221650  0.06985 0.12679 0.26473 0.35542
221700  0.06985 0.12681 0.26479 0.35528
221750  0.06985 0.12683 0.26482 0.35515
221800  0.06986 0.12686 0.26483 0.35501
221850  0.06987 0.12689 0.26482 0.35488
221900  0.06987 0.12693 0.26478 0.35476
221950  0.06988 0.12695 0.26474 0.35465
222000  0.06989 0.12697 0.26468 0.35454
222050  0.0699  0.12699 0.26463 0.35442
222100  0.0699  0.127   0.26458 0.35428
222150  0.06992 0.12701 0.26453 0.35415
222200  0.06993 0.12702 0.26449 0.354
222250  0.06995 0.12702 0.26444 0.35385
222300  0.06997 0.12703 0.2644  0.35369
222350  0.06998 0.12703 0.26435 0.35353
222400  0.07    0.12702 0.2643  0.35338
222450  0.07001 0.12701 0.26426 0.35324
222500  0.07003 0.127   0.26421 0.35309
222550  0.07004 0.12699 0.26415 0.35294
222600  0.07006 0.12699 0.2641  0.3528
222650  0.07008 0.127   0.26405 0.35268
222700  0.0701  0.127   0.26401 0.35259
222750  0.07011 0.12701 0.26399 0.35252
222800  0.07012 0.12701 0.26397 0.35248
222850  0.07013 0.12702 0.26397 0.35246
222900  0.07014 0.12701 0.26396 0.35246
222950  0.07015 0.12701 0.26396 0.35248
223000  0.07015 0.127   0.26395 0.35251
223050  0.07016 0.12699 0.26395 0.35253
223100  0.07016 0.12699 0.26395 0.35256
223150  0.07017 0.12699 0.26394 0.35258
223200  0.07017 0.12698 0.26393 0.35259
223250  0.07017 0.12699 0.26394 0.35258
223300  0.07017 0.127   0.26395 0.35255
223350  0.07017 0.12702 0.26398 0.3525
223400  0.07016 0.12704 0.26401 0.35243
223450  0.07015 0.12707 0.26405 0.35233
223500  0.07014 0.1271  0.26408 0.35219
223550  0.07012 0.12713 0.2641  0.35202
223600  0.07011 0.12716 0.26413 0.35182
223650  0.07011 0.12719 0.26415 0.35161
223700  0.0701  0.12722 0.26418 0.35139
223750  0.0701  0.12725 0.26421 0.35116
223800  0.0701  0.12728 0.26424 0.35093
223850  0.0701  0.1273  0.26427 0.35071
223900  0.0701  0.12732 0.26431 0.35049
223950  0.07009 0.12732 0.26433 0.35025
224000  0.07009 0.12731 0.26436 0.35003
224050  0.07008 0.12728 0.26438 0.3498
224100  0.07008 0.12726 0.26438 0.34957
224150  0.07008 0.12723 0.26438 0.34934
224200  0.07007 0.12721 0.26439 0.3491
224250  0.07006 0.12718 0.26439 0.34885
224300  0.07005 0.12715 0.2644  0.34858
224350  0.07003 0.12712 0.2644  0.34832
224400  0.07001 0.1271  0.2644  0.34806
224450  0.06999 0.12707 0.26441 0.34781
224500  0.06997 0.12705 0.26442 0.34754
224550  0.06995 0.12703 0.26442 0.34728
224600  0.06993 0.12702 0.26443 0.34702
224650  0.06991 0.12701 0.26444 0.34675
224700  0.06989 0.12701 0.26444 0.34649
224750  0.06987 0.12701 0.26444 0.34624
224800  0.06985 0.12702 0.26445 0.346
224850  0.06983 0.12703 0.26446 0.34578
224900  0.06981 0.12704 0.26446 0.34558
224950  0.0698  0.12706 0.26447 0.3454
225000  0.06978 0.12708 0.26447 0.34524
225050  0.06975 0.12711 0.26446 0.34509
225100  0.06973 0.12715 0.26446 0.34496
225150  0.06972 0.12719 0.26447 0.34486
225200  0.06971 0.12723 0.26448 0.34477
225250  0.0697  0.12728 0.2645  0.34469
225300  0.06968 0.12732 0.26452 0.34462
225350  0.06967 0.12736 0.26455 0.34457
225400  0.06967 0.12739 0.26458 0.34453
225450  0.06967 0.12742 0.26462 0.34449
225500  0.06968 0.12743 0.26466 0.34447
225550  0.06968 0.12745 0.26471 0.34445
225600  0.06967 0.12747 0.26476 0.34442
225650  0.06966 0.12748 0.26482 0.34439
225700  0.06966 0.12749 0.26489 0.34437
225750  0.06965 0.12749 0.26496 0.34436
225800  0.06965 0.12749 0.26503 0.34437
225850  0.06965 0.12749 0.26511 0.3444
225900  0.06966 0.12749 0.26518 0.34443
225950  0.06966 0.1275  0.26526 0.34448
226000  0.06967 0.12751 0.26533 0.34453
226050  0.06967 0.12752 0.26541 0.34457
226100  0.06967 0.12753 0.26549 0.3446
226150  0.06967 0.12755 0.26557 0.34462
226200  0.06967 0.12756 0.26566 0.34464
226250  0.06967 0.12757 0.26575 0.34466
226300  0.06966 0.12759 0.26585 0.34466
226350  0.06965 0.12761 0.26595 0.34464
226400  0.06964 0.12762 0.26607 0.34462
226450  0.06963 0.12763 0.26618 0.34458
226500  0.06961 0.12764 0.2663  0.34454
226550  0.0696  0.12764 0.26641 0.34449
226600  0.06959 0.12764 0.26652 0.34443
226650  0.06957 0.12765 0.26663 0.34433
226700  0.06955 0.12767 0.26673 0.34422
226750  0.06952 0.12769 0.26683 0.34409
226800  0.06949 0.12771 0.26692 0.34396
226850  0.06947 0.12774 0.26701 0.34382
226900  0.06943 0.12776 0.26709 0.34367
226950  0.0694  0.12778 0.26715 0.3435
227000  0.06937 0.12779 0.26721 0.34333
227050  0.06934 0.12779 0.26726 0.34313
227100  0.06932 0.12779 0.2673  0.34292
227150  0.0693  0.12779 0.26734 0.3427
227200  0.06928 0.12777 0.26738 0.34247
227250  0.06925 0.12776 0.26742 0.34224
227300  0.06923 0.12775 0.26746 0.34203
227350  0.06921 0.12774 0.26751 0.34182
227400  0.06918 0.12773 0.26758 0.34162
227450  0.06917 0.12771 0.26765 0.34143
227500  0.06915 0.12769 0.26773 0.34124
227550  0.06914 0.12767 0.26783 0.34106
227600  0.06912 0.12765 0.26794 0.34088
227650  0.06911 0.12763 0.26803 0.34071
227700  0.0691  0.12761 0.26812 0.34055
227750  0.06909 0.12759 0.26821 0.34039
227800  0.06908 0.12757 0.2683  0.34024
227850  0.06908 0.12757 0.26839 0.34009
227900  0.06908 0.12757 0.26847 0.33995
227950  0.06908 0.12757 0.26855 0.33981
228000  0.06908 0.12758 0.26864 0.33965
228050  0.06908 0.12759 0.26872 0.33951
228100  0.06908 0.12759 0.26879 0.33938
228150  0.06907 0.1276  0.26886 0.33926
228200  0.06906 0.1276  0.26893 0.33915
228250  0.06904 0.1276  0.26901 0.33905
228300  0.06903 0.1276  0.26908 0.33897
228350  0.06902 0.1276  0.26915 0.3389
228400  0.069   0.12761 0.26921 0.33884
228450  0.06899 0.12763 0.26929 0.33881
228500  0.06899 0.12764 0.26937 0.33879
228550  0.06899 0.12765 0.26946 0.33877
228600  0.06899 0.12765 0.26956 0.33877
228650  0.069   0.12764 0.26965 0.33879
228700  0.069   0.12763 0.26973 0.33882
228750  0.06901 0.12762 0.26981 0.33886
228800  0.06902 0.1276  0.26988 0.33891
228850  0.06903 0.12759 0.26993 0.33896
228900  0.06903 0.12757 0.26998 0.33903
228950  0.06904 0.12756 0.27002 0.3391
229000  0.06903 0.12756 0.27006 0.33919
229050  0.06903 0.12759 0.2701  0.33929
229100  0.06901 0.12762 0.27015 0.33939
229150  0.06899 0.12767 0.2702  0.33951
229200  0.06897 0.12771 0.27026 0.33961
229250  0.06894 0.12775 0.2703  0.3397
229300  0.06891 0.12778 0.27031 0.33979
229350  0.06888 0.12781 0.27031 0.33987
229400  0.06885 0.12784 0.27031 0.33994
229450  0.06883 0.12786 0.2703  0.34
229500  0.06881 0.12787 0.27028 0.34007
229550  0.06879 0.12787 0.27027 0.34015
229600  0.06877 0.12788 0.27025 0.34023
229650  0.06875 0.12788 0.27023 0.3403
229700  0.06874 0.1279  0.2702  0.34037
229750  0.06873 0.12792 0.27017 0.34044
229800  0.06872 0.12795 0.27013 0.34048
229850  0.0687  0.12799 0.27008 0.34052
229900  0.06868 0.12802 0.27004 0.34054
229950  0.06866 0.12805 0.27002 0.34055
230000  0.06865 0.12808 0.27001 0.34057
230050  0.06863 0.12811 0.27001 0.34058
230100  0.06862 0.12812 0.27003 0.34059
230150  0.06861 0.12814 0.27005 0.34058
230200  0.06859 0.12815 0.27008 0.34056
230250  0.06858 0.12816 0.27013 0.34053
230300  0.06856 0.12817 0.27018 0.34048
230350  0.06855 0.12818 0.27024 0.34042
230400  0.06853 0.12819 0.27031 0.34034
230450  0.06852 0.12822 0.27038 0.34025
230500  0.06852 0.12825 0.27046 0.34017
230550  0.06851 0.12829 0.27055 0.34007
230600  0.06852 0.12835 0.27064 0.33995
230650  0.06852 0.12841 0.27071 0.33983
230700  0.06852 0.12847 0.27078 0.33969
230750  0.06852 0.12853 0.27083 0.33954
230800  0.06852 0.12859 0.27086 0.33939
230850  0.06854 0.12865 0.2709  0.33923
230900  0.06855 0.12871 0.27092 0.33907
230950  0.06856 0.12875 0.27093 0.33891
231000  0.06856 0.12879 0.27094 0.33876
231050  0.06856 0.12883 0.27095 0.3386
231100  0.06856 0.12887 0.27096 0.33846
231150  0.06855 0.1289  0.27096 0.33832
231200  0.06854 0.12893 0.27098 0.33819
231250  0.06853 0.12897 0.27099 0.33807
231300  0.06851 0.129   0.271   0.33797
231350  0.0685  0.12904 0.271   0.33787
231400  0.06848 0.12907 0.27099 0.33776
231450  0.06847 0.12911 0.27098 0.33766
231500  0.06845 0.12914 0.27097 0.33756
231550  0.06843 0.12916 0.27094 0.33745
231600  0.06841 0.12917 0.27091 0.33734
231650  0.06839 0.12917 0.27087 0.33725
231700  0.06838 0.12917 0.27082 0.33717
231750  0.06836 0.12916 0.27077 0.33709
231800  0.06835 0.12916 0.27072 0.337
231850  0.06833 0.12915 0.27068 0.33692
231900  0.06832 0.12914 0.27063 0.33684
231950  0.0683  0.12914 0.27057 0.33675
232000  0.06829 0.12913 0.27051 0.33666
232050  0.06828 0.12914 0.27043 0.33656
232100  0.06827 0.12916 0.27034 0.33644
232150  0.06827 0.12919 0.27025 0.3363
232200  0.06826 0.12923 0.27015 0.33616
232250  0.06826 0.12927 0.27005 0.33602
232300  0.06825 0.1293  0.26997 0.33588
232350  0.06824 0.12933 0.26989 0.33574
232400  0.06823 0.12936 0.26982 0.33559
232450  0.06821 0.12939 0.26976 0.33544
232500  0.0682  0.12941 0.26972 0.33527
232550  0.06819 0.12944 0.2697  0.33509
232600  0.06819 0.12946 0.26967 0.33489
232650  0.06819 0.12948 0.26965 0.33466
232700  0.06819 0.1295  0.26963 0.3344
232750  0.0682  0.12953 0.26962 0.33411
232800  0.06821 0.12955 0.26962 0.33378
232850  0.06821 0.12957 0.26962 0.33343
232900  0.06821 0.1296  0.26963 0.33305
232950  0.06821 0.12961 0.26963 0.33265
233000  0.06821 0.12963 0.26962 0.33224
233050  0.06821 0.12966 0.26961 0.33182
233100  0.0682  0.12968 0.26959 0.33141
233150  0.06819 0.12971 0.26957 0.331
233200  0.06818 0.12973 0.26954 0.33058
233250  0.06817 0.12975 0.26952 0.33015
233300  0.06816 0.12977 0.2695  0.32971
233350  0.06815 0.12979 0.26948 0.32927
233400  0.06813 0.12981 0.26946 0.32884
233450  0.06812 0.12983 0.26944 0.32846
233500  0.06811 0.12985 0.26942 0.32811
233550  0.06809 0.12988 0.26941 0.32779
233600  0.06807 0.1299  0.26941 0.3275
233650  0.06805 0.12993 0.26941 0.32722
233700  0.06803 0.12996 0.26941 0.32696
233750  0.068   0.12999 0.26941 0.32671
233800  0.06798 0.13001 0.26941 0.3265
233850  0.06795 0.13003 0.26941 0.32631
233900  0.06793 0.13005 0.26941 0.32613
233950  0.0679  0.13006 0.26941 0.32598
234000  0.06787 0.13007 0.26942 0.32582
234050  0.06785 0.13008 0.26944 0.3257
234100  0.06783 0.13008 0.26947 0.3256
234150  0.06781 0.13008 0.26948 0.32553
234200  0.06779 0.13009 0.2695  0.3255
234250  0.06777 0.1301  0.26949 0.32552
234300  0.06775 0.13011 0.26949 0.32555
234350  0.06772 0.13014 0.26948 0.32561
234400  0.0677  0.13016 0.26946 0.32568
234450  0.06768 0.13018 0.26944 0.32576
234500  0.06766 0.13019 0.26942 0.32585
234550  0.06764 0.13021 0.26939 0.32595
234600  0.06762 0.13024 0.26935 0.32608
234650  0.06761 0.13028 0.2693  0.32622
234700  0.06759 0.13031 0.26923 0.32637
234750  0.06759 0.13034 0.26917 0.32654
234800  0.06758 0.13036 0.26912 0.32672
234850  0.06757 0.13039 0.26906 0.32691
234900  0.06757 0.13042 0.269   0.32711
234950  0.06757 0.13045 0.26895 0.3273
235000  0.06757 0.13049 0.2689  0.32748
235050  0.06757 0.13053 0.26887 0.32766
235100  0.06756 0.13058 0.26884 0.32784
235150  0.06756 0.13064 0.26881 0.32801
235200  0.06756 0.13069 0.26879 0.32819
235250  0.06756 0.13075 0.26876 0.32837
235300  0.06755 0.13079 0.26872 0.32858
235350  0.06755 0.13083 0.26866 0.3288
235400  0.06753 0.13086 0.26859 0.32906
235450  0.06752 0.13089 0.26853 0.32932
235500  0.06751 0.13091 0.26846 0.3296
235550  0.0675  0.13093 0.26839 0.32987
235600  0.06749 0.13094 0.26831 0.33015
235650  0.06749 0.13094 0.26822 0.33043
235700  0.06747 0.13093 0.26813 0.33071
235750  0.06746 0.13092 0.26805 0.33101
235800  0.06743 0.13091 0.26797 0.3313
235850  0.0674  0.13091 0.2679  0.33158
235900  0.06737 0.13091 0.26783 0.33186
235950  0.06734 0.13092 0.26776 0.33213
236000  0.06732 0.13094 0.26771 0.33239
236050  0.06729 0.13095 0.26767 0.33263
236100  0.06725 0.13097 0.26765 0.33286
236150  0.06721 0.131   0.26764 0.33306
236200  0.06717 0.13101 0.26766 0.33324
236250  0.06713 0.13102 0.2677  0.33341
236300  0.06709 0.13102 0.26775 0.33356
236350  0.06705 0.13102 0.2678  0.3337
236400  0.06701 0.13101 0.26785 0.33381
236450  0.06698 0.13101 0.2679  0.33392
236500  0.06695 0.131   0.26795 0.334
236550  0.06693 0.131   0.268   0.33408
236600  0.0669  0.131   0.26807 0.33416
236650  0.06688 0.13101 0.26813 0.33422
236700  0.06686 0.13102 0.26818 0.33425
236750  0.06684 0.13103 0.26823 0.33425
236800  0.06682 0.13104 0.26828 0.33422
236850  0.06679 0.13105 0.26833 0.33416
236900  0.06676 0.13106 0.26836 0.33407
236950  0.06673 0.13109 0.26839 0.33396
237000  0.06671 0.13112 0.2684  0.33383
237050  0.06669 0.13115 0.26839 0.33367
237100  0.06667 0.13117 0.26838 0.3335
237150  0.06665 0.13119 0.26837 0.3333
237200  0.06664 0.13122 0.26834 0.33308
237250  0.06663 0.13125 0.26831 0.33286
237300  0.06662 0.13128 0.26827 0.33262
237350  0.06662 0.1313  0.26822 0.33237
237400  0.06662 0.13133 0.26816 0.33212
237450  0.06663 0.13136 0.2681  0.33188
237500  0.06664 0.13139 0.26803 0.33164
237550  0.06665 0.13142 0.26795 0.3314
237600  0.06665 0.13145 0.26786 0.33118
237650  0.06666 0.13147 0.26778 0.33099
237700  0.06666 0.13149 0.26768 0.33082
237750  0.06666 0.13151 0.26758 0.33068
237800  0.06665 0.13152 0.26748 0.33056
237850  0.06665 0.13153 0.26738 0.33045
237900  0.06665 0.13154 0.26729 0.33037
237950  0.06666 0.13156 0.26719 0.33032
238000  0.06666 0.13158 0.26709 0.3303
238050  0.06666 0.13159 0.26698 0.3303
238100  0.06667 0.1316  0.26688 0.33029
238150  0.06667 0.13162 0.26677 0.33028
238200  0.06667 0.13163 0.26667 0.33028
238250  0.06666 0.13165 0.26657 0.33029
238300  0.06666 0.13167 0.26648 0.33031
238350  0.06665 0.1317  0.26638 0.33033
238400  0.06665 0.13171 0.26629 0.33036
238450  0.06664 0.13173 0.2662  0.33039
238500  0.06664 0.13175 0.26611 0.33044
238550  0.06664 0.13176 0.26604 0.33052
238600  0.06664 0.13177 0.26599 0.33062
238650  0.06663 0.13177 0.26596 0.33074
238700  0.06663 0.13177 0.26593 0.33089
238750  0.06662 0.13178 0.26591 0.33106
238800  0.06661 0.13179 0.26591 0.33124
238850  0.0666  0.13181 0.26592 0.33145
238900  0.06659 0.13183 0.26594 0.33169
238950  0.06657 0.13185 0.26597 0.33197
239000  0.06655 0.13188 0.266   0.33227
239050  0.06653 0.1319  0.26604 0.33261
239100  0.06651 0.13193 0.26608 0.33296
239150  0.06649 0.13196 0.26613 0.33332
239200  0.06648 0.13199 0.26619 0.3337
239250  0.06646 0.13202 0.26624 0.33407
239300  0.06644 0.13205 0.26628 0.33443
239350  0.06643 0.13208 0.26633 0.33479
239400  0.06642 0.13212 0.26637 0.33514
239450  0.06641 0.13217 0.26641 0.33549
239500  0.0664  0.13222 0.26645 0.33584
239550  0.0664  0.13227 0.26648 0.33619
239600  0.0664  0.13232 0.26651 0.33653
239650  0.0664  0.13237 0.26655 0.33687
239700  0.0664  0.13241 0.26659 0.33722
239750  0.06641 0.13245 0.26665 0.33755
239800  0.06641 0.13249 0.2667  0.33789
239850  0.0664  0.13253 0.26676 0.33823
239900  0.0664  0.13256 0.26682 0.33856
239950  0.0664  0.13259 0.26688 0.33889
240000  0.06641 0.13262 0.26694 0.33921
240050  0.06641 0.13265 0.267   0.33952
240100  0.06642 0.13267 0.26706 0.33981
240150  0.06642 0.13269 0.26713 0.34008
240200  0.06643 0.1327  0.2672  0.34033
240250  0.06644 0.1327  0.26726 0.34053
240300  0.06645 0.13271 0.26731 0.34069
240350  0.06645 0.13271 0.26735 0.34082
240400  0.06646 0.1327  0.26738 0.34091
240450  0.06646 0.13269 0.26739 0.34099
240500  0.06645 0.13268 0.26739 0.34106
240550  0.06645 0.13266 0.26739 0.34111
240600  0.06645 0.13265 0.26738 0.34116
240650  0.06645 0.13264 0.26738 0.3412
240700  0.06645 0.13264 0.26737 0.34125
240750  0.06646 0.13264 0.26737 0.34129
240800  0.06647 0.13264 0.26736 0.34134
240850  0.06647 0.13266 0.26735 0.34137
240900  0.06648 0.13268 0.26734 0.3414
240950  0.06648 0.13271 0.26733 0.34143
241000  0.06648 0.13274 0.26733 0.34147
241050  0.06647 0.13277 0.26733 0.34151
241100  0.06646 0.1328  0.26733 0.34156
241150  0.06644 0.13283 0.26732 0.34162
241200  0.06643 0.13286 0.2673  0.3417
241250  0.06642 0.13289 0.26729 0.34177
241300  0.06642 0.13291 0.26729 0.34185
241350  0.06642 0.13294 0.26729 0.34194
241400  0.06642 0.13297 0.2673  0.34203
241450  0.06642 0.13301 0.2673  0.34213
241500  0.06642 0.13305 0.2673  0.34225
241550  0.06642 0.13308 0.2673  0.34238
241600  0.06641 0.13312 0.2673  0.34251
241650  0.06641 0.13316 0.26728 0.34264
241700  0.06641 0.1332  0.26727 0.34278
241750  0.06641 0.13324 0.26725 0.34293
241800  0.0664  0.13328 0.26724 0.34308
241850  0.06639 0.13332 0.26724 0.34322
241900  0.06638 0.13336 0.26723 0.34337
241950  0.06636 0.1334  0.26723 0.34352
242000  0.06635 0.13344 0.26723 0.34365
242050  0.06633 0.13348 0.26724 0.34378
242100  0.06631 0.13352 0.26726 0.3439
242150  0.06629 0.13355 0.26729 0.34401
242200  0.06627 0.13359 0.26733 0.34411
242250  0.06626 0.13362 0.26737 0.3442
242300  0.06625 0.13365 0.2674  0.34428
242350  0.06625 0.13369 0.26743 0.34435
242400  0.06625 0.13373 0.26745 0.34441
242450  0.06624 0.13378 0.26746 0.34445
242500  0.06624 0.13382 0.26748 0.34449
242550  0.06624 0.13387 0.26749 0.34454
242600  0.06625 0.13391 0.26749 0.34459
242650  0.06626 0.13395 0.26748 0.34468
242700  0.06628 0.13398 0.26747 0.34478
242750  0.06629 0.134   0.26745 0.34489
242800  0.0663  0.13403 0.26744 0.34501
242850  0.06631 0.13405 0.26743 0.34513
242900  0.06632 0.13407 0.26741 0.34525
242950  0.06632 0.1341  0.26738 0.34536
243000  0.06631 0.13413 0.26735 0.34548
243050  0.0663  0.13416 0.26731 0.3456
243100  0.06629 0.13419 0.26727 0.34574
243150  0.06628 0.13421 0.26722 0.34588
243200  0.06627 0.13423 0.26718 0.34603
243250  0.06626 0.13425 0.26714 0.34618
243300  0.06626 0.13427 0.26711 0.34633
243350  0.06625 0.13429 0.26708 0.34647
243400  0.06625 0.13431 0.26705 0.34662
243450  0.06625 0.13433 0.26703 0.34679
243500  0.06624 0.13435 0.267   0.34698
243550  0.06624 0.13437 0.26697 0.34717
243600  0.06623 0.13438 0.26694 0.34736
243650  0.06623 0.13437 0.2669  0.34755
243700  0.06623 0.13436 0.26685 0.34772
243750  0.06623 0.13435 0.2668  0.34788
243800  0.06622 0.13435 0.26675 0.34803
243850  0.06622 0.13436 0.26671 0.34819
243900  0.06621 0.13437 0.26666 0.34836
243950  0.06619 0.1344  0.26662 0.34852
244000  0.06618 0.13443 0.26659 0.34868
244050  0.06616 0.13447 0.26656 0.34884
244100  0.06615 0.1345  0.26654 0.349
244150  0.06613 0.13453 0.26654 0.34915
244200  0.06613 0.13457 0.26654 0.34929
244250  0.06612 0.13462 0.26656 0.34942
244300  0.06611 0.13467 0.26656 0.34954
244350  0.06611 0.13471 0.26657 0.34965
244400  0.06611 0.13476 0.26657 0.34975
244450  0.06611 0.1348  0.26658 0.34983
244500  0.06611 0.13484 0.26661 0.34988
244550  0.06611 0.13487 0.26663 0.3499
244600  0.06611 0.1349  0.26666 0.34991
244650  0.0661  0.13493 0.2667  0.34988
244700  0.06609 0.13495 0.26673 0.34985
244750  0.06608 0.13497 0.26677 0.34981
244800  0.06607 0.13499 0.2668  0.34978
244850  0.06605 0.13501 0.26683 0.34975
244900  0.06603 0.13503 0.26687 0.34974
244950  0.06602 0.13507 0.26691 0.34973
245000  0.066   0.13511 0.26695 0.34974
245050  0.06599 0.13515 0.26699 0.34975
245100  0.06597 0.13518 0.26703 0.34976
245150  0.06596 0.13522 0.26707 0.34976
245200  0.06595 0.13524 0.26711 0.34976
245250  0.06593 0.13526 0.26715 0.34976
245300  0.06592 0.13527 0.2672  0.34974
245350  0.0659  0.13526 0.26724 0.34971
245400  0.06589 0.13525 0.26726 0.34969
245450  0.06589 0.13524 0.26728 0.34968
245500  0.06588 0.13523 0.2673  0.34966
245550  0.06587 0.13521 0.26732 0.34965
245600  0.06586 0.13519 0.26732 0.34965
245650  0.06586 0.13517 0.26733 0.34966
245700  0.06585 0.13515 0.26735 0.34969
245750  0.06585 0.13514 0.26737 0.34973
245800  0.06585 0.13514 0.26738 0.34977
245850  0.06585 0.13514 0.26741 0.34983
245900  0.06585 0.13514 0.26745 0.3499
245950  0.06585 0.13515 0.2675  0.34998
246000  0.06586 0.13517 0.26756 0.35004
246050  0.06586 0.1352  0.26764 0.3501
246100  0.06587 0.13523 0.26772 0.35015
246150  0.06588 0.13527 0.26781 0.35021
246200  0.06589 0.13529 0.26789 0.35026
246250  0.0659  0.13532 0.26797 0.35033
246300  0.0659  0.13535 0.26805 0.3504
246350  0.06591 0.13537 0.26812 0.35047
246400  0.06591 0.13538 0.2682  0.35053
246450  0.06591 0.13538 0.26827 0.3506
246500  0.06592 0.13539 0.26834 0.35067
246550  0.06593 0.13539 0.26841 0.35075
246600  0.06594 0.13539 0.26848 0.35084
246650  0.06595 0.13539 0.26854 0.35095
246700  0.06596 0.13541 0.2686  0.35109
246750  0.06596 0.13543 0.26866 0.35123
246800  0.06596 0.13546 0.26871 0.35139
246850  0.06595 0.13549 0.26874 0.35156
246900  0.06595 0.13553 0.26878 0.35174
246950  0.06594 0.13557 0.26881 0.35193
247000  0.06594 0.13561 0.26884 0.35214
247050  0.06593 0.13565 0.26884 0.35237
247100  0.06593 0.13569 0.26884 0.35261
247150  0.06593 0.13574 0.26882 0.35284
247200  0.06593 0.13578 0.26882 0.3531
247250  0.06593 0.13583 0.26882 0.35335
247300  0.06592 0.13586 0.26882 0.35362
247350  0.06591 0.1359  0.26883 0.35388
247400  0.0659  0.13593 0.26883 0.35416
247450  0.06589 0.13596 0.26883 0.35444
247500  0.06588 0.13598 0.26882 0.35472
247550  0.06586 0.13599 0.26882 0.35502
247600  0.06584 0.136   0.26881 0.35533
247650  0.06583 0.136   0.26881 0.35565
247700  0.06581 0.13599 0.26883 0.35598
247750  0.0658  0.13598 0.26885 0.35632
247800  0.06579 0.13598 0.26888 0.35666
247850  0.06577 0.13597 0.26891 0.357
247900  0.06575 0.13597 0.26893 0.35733
247950  0.06574 0.13598 0.26894 0.35765
248000  0.06573 0.13598 0.26894 0.35796
248050  0.06571 0.13599 0.26893 0.35828
248100  0.0657  0.136   0.26892 0.35858
248150  0.06569 0.13601 0.2689  0.35887
248200  0.06567 0.13602 0.26888 0.35916
248250  0.06566 0.13602 0.26886 0.35945
248300  0.06564 0.13603 0.26884 0.35973
248350  0.06563 0.13603 0.26884 0.36002
248400  0.06563 0.13604 0.26886 0.36033
248450  0.06562 0.13605 0.26889 0.36063
248500  0.06562 0.13607 0.26893 0.36092
248550  0.06561 0.13609 0.26896 0.36121
248600  0.0656  0.13612 0.269   0.36148
248650  0.06559 0.13615 0.26905 0.36174
248700  0.06559 0.13618 0.26912 0.362
248750  0.0656  0.1362  0.26919 0.36226
248800  0.06561 0.13623 0.26926 0.36251
248850  0.06562 0.13625 0.26933 0.36275
248900  0.06563 0.13628 0.2694  0.36299
248950  0.06563 0.1363  0.26947 0.36324
249000  0.06564 0.13632 0.26953 0.36349
249050  0.06564 0.13635 0.2696  0.36375
249100  0.06565 0.13637 0.26966 0.36401
249150  0.06565 0.13639 0.26972 0.36427
249200  0.06566 0.1364  0.26977 0.36455
249250  0.06567 0.13641 0.26983 0.36484
249300  0.06568 0.13641 0.26987 0.36516
249350  0.06569 0.1364  0.26989 0.3655
249400  0.06569 0.13639 0.2699  0.36584
249450  0.0657  0.13637 0.2699  0.36619
249500  0.06572 0.13636 0.26988 0.36653
249550  0.06573 0.13634 0.26984 0.36687
249600  0.06574 0.13632 0.2698  0.36721
249650  0.06575 0.13631 0.26976 0.36754
