fs      200K    300K    400K    500K
227400  0.04651 0.08059 0.13187 0.1809
227450  0.04651 0.0806  0.13188 0.18094
227500  0.0465  0.08061 0.13189 0.18101
227550  0.0465  0.08062 0.1319  0.18108
227600  0.04651 0.08064 0.13193 0.18115
227650  0.04651 0.08065 0.13194 0.18123
227700  0.04651 0.08067 0.13195 0.18132
227750  0.0465  0.08067 0.13197 0.1814
227800  0.04651 0.08066 0.13198 0.18148
227850  0.04651 0.08066 0.13199 0.18156
227900  0.04652 0.08067 0.13199 0.18162
227950  0.04652 0.08067 0.13199 0.18168
228000  0.04652 0.08068 0.13198 0.18173
228050  0.04652 0.08069 0.13196 0.18176
228100  0.04652 0.0807  0.13195 0.18178
228150  0.04653 0.08071 0.13194 0.1818
228200  0.04653 0.08072 0.13192 0.18182
228250  0.04654 0.08072 0.1319  0.18183
228300  0.04654 0.08072 0.13188 0.18182
228350  0.04654 0.0807  0.13188 0.18182
228400  0.04653 0.08068 0.13188 0.18183
228450  0.04653 0.08066 0.13189 0.18183
228500  0.04653 0.08064 0.1319  0.18184
228550  0.04652 0.08063 0.13192 0.18184
228600  0.04652 0.08061 0.13194 0.18186
228650  0.04651 0.0806  0.13196 0.18187
228700  0.04651 0.0806  0.13198 0.18189
228750  0.04651 0.0806  0.132   0.18191
228800  0.04651 0.0806  0.132   0.18194
228850  0.04652 0.08061 0.132   0.18196
228900  0.04652 0.08061 0.13198 0.18199
228950  0.04652 0.08061 0.13196 0.18203
229000  0.04651 0.08061 0.13194 0.18207
229050  0.04651 0.08061 0.13192 0.1821
229100  0.0465  0.08062 0.13191 0.18213
229150  0.04648 0.08062 0.13191 0.18215
229200  0.04647 0.08062 0.13191 0.18217
229250  0.04647 0.08063 0.13192 0.18218
229300  0.04646 0.08062 0.13194 0.18219
229350  0.04646 0.08062 0.13197 0.18219
229400  0.04646 0.08061 0.132   0.1822
229450  0.04646 0.0806  0.13204 0.18221
229500  0.04647 0.08058 0.13207 0.18221
229550  0.04647 0.08057 0.13211 0.18219
229600  0.04647 0.08055 0.13215 0.18219
229650  0.04648 0.08054 0.13218 0.18218
229700  0.04648 0.08053 0.13221 0.18217
229750  0.04647 0.08051 0.13225 0.18216
229800  0.04647 0.08049 0.13229 0.18217
229850  0.04647 0.08047 0.13232 0.18219
229900  0.04647 0.08046 0.13235 0.18221
229950  0.04648 0.08046 0.13238 0.18224
230000  0.04648 0.08046 0.13239 0.18227
230050  0.04647 0.08046 0.1324  0.1823
230100  0.04647 0.08046 0.13239 0.18231
230150  0.04647 0.08045 0.13238 0.18233
230200  0.04647 0.08044 0.13237 0.18233
230250  0.04648 0.08042 0.13236 0.18233
230300  0.04649 0.0804  0.13234 0.18233
230350  0.04651 0.08038 0.13233 0.18231
230400  0.04652 0.08036 0.13231 0.18229
230450  0.04654 0.08035 0.13229 0.18228
230500  0.04655 0.08034 0.13227 0.18228
230550  0.04656 0.08033 0.13226 0.18227
230600  0.04657 0.08032 0.13225 0.18227
230650  0.04659 0.08031 0.13224 0.18228
230700  0.04659 0.0803  0.13223 0.18229
230750  0.0466  0.08028 0.13221 0.18231
230800  0.0466  0.08027 0.13218 0.18232
230850  0.04661 0.08025 0.13214 0.18233
230900  0.04661 0.08024 0.1321  0.18234
230950  0.04661 0.08024 0.13207 0.18235
231000  0.04661 0.08026 0.13205 0.18237
231050  0.04661 0.08027 0.13202 0.18239
231100  0.04661 0.08029 0.13201 0.18243
231150  0.0466  0.08031 0.132   0.18246
231200  0.0466  0.08033 0.13198 0.1825
231250  0.0466  0.08034 0.13197 0.18254
231300  0.0466  0.08035 0.13195 0.18257
231350  0.0466  0.08035 0.13193 0.18261
231400  0.04661 0.08035 0.13191 0.18266
231450  0.04662 0.08035 0.1319  0.18271
231500  0.04663 0.08036 0.13189 0.18277
231550  0.04664 0.08036 0.13188 0.18281
231600  0.04664 0.08036 0.13185 0.18286
231650  0.04665 0.08036 0.13182 0.18289
231700  0.04666 0.08037 0.1318  0.18293
231750  0.04666 0.08038 0.13177 0.18296
231800  0.04667 0.08039 0.13175 0.183
231850  0.04667 0.0804  0.13173 0.18305
231900  0.04667 0.0804  0.1317  0.1831
231950  0.04668 0.0804  0.13167 0.18316
232000  0.04668 0.0804  0.13164 0.18323
232050  0.04669 0.08041 0.1316  0.18329
232100  0.04669 0.08041 0.13156 0.18334
232150  0.0467  0.08041 0.13152 0.18341
232200  0.04671 0.08041 0.13149 0.18347
232250  0.04672 0.08042 0.13146 0.18354
232300  0.04672 0.08043 0.13144 0.1836
232350  0.04673 0.08044 0.13142 0.18367
232400  0.04673 0.08045 0.1314  0.18374
232450  0.04673 0.08046 0.13139 0.18378
232500  0.04673 0.08046 0.13138 0.18381
232550  0.04672 0.08045 0.13137 0.18384
232600  0.04671 0.08045 0.13136 0.18387
232650  0.0467  0.08044 0.13135 0.18391
232700  0.04669 0.08043 0.13134 0.18395
232750  0.04669 0.08043 0.13132 0.18399
232800  0.04668 0.08042 0.13131 0.18404
232850  0.04668 0.08042 0.13129 0.18411
232900  0.04668 0.08042 0.13128 0.18419
232950  0.04668 0.08043 0.13126 0.18426
233000  0.04668 0.08043 0.13125 0.18433
233050  0.04668 0.08044 0.13123 0.18439
233100  0.04667 0.08046 0.13122 0.18444
233150  0.04667 0.08048 0.13119 0.18448
233200  0.04666 0.0805  0.13117 0.18453
233250  0.04664 0.08052 0.13115 0.18458
233300  0.04663 0.08054 0.13113 0.18462
233350  0.04662 0.08056 0.13111 0.18465
233400  0.04661 0.08058 0.13109 0.18469
233450  0.0466  0.0806  0.13107 0.18472
233500  0.04658 0.08061 0.13105 0.18476
233550  0.04657 0.08062 0.13103 0.18479
233600  0.04656 0.08063 0.13103 0.18483
233650  0.04656 0.08063 0.13102 0.18486
233700  0.04656 0.08063 0.13103 0.1849
233750  0.04656 0.08062 0.13103 0.18495
233800  0.04656 0.08061 0.13103 0.18499
233850  0.04656 0.0806  0.13104 0.18503
233900  0.04656 0.08058 0.13106 0.18505
233950  0.04656 0.08056 0.13107 0.18508
234000  0.04656 0.08056 0.13109 0.18509
234050  0.04657 0.08055 0.1311  0.18508
234100  0.04657 0.08054 0.13111 0.18507
234150  0.04658 0.08054 0.13112 0.18506
234200  0.04658 0.08053 0.13113 0.18505
234250  0.04659 0.08053 0.13114 0.18505
234300  0.04659 0.08052 0.13115 0.18505
234350  0.04659 0.08051 0.13114 0.18505
234400  0.04659 0.0805  0.13114 0.18506
234450  0.04659 0.0805  0.13115 0.18508
234500  0.04659 0.08049 0.13116 0.18509
234550  0.04659 0.08048 0.13118 0.18511
234600  0.0466  0.08048 0.13121 0.18512
234650  0.0466  0.08047 0.13124 0.18513
234700  0.04661 0.08046 0.13126 0.18514
234750  0.04661 0.08045 0.13129 0.18513
234800  0.04661 0.08044 0.13131 0.18512
234850  0.04661 0.08043 0.13134 0.1851
234900  0.04661 0.08042 0.13136 0.18507
234950  0.0466  0.08041 0.13138 0.18504
235000  0.0466  0.0804  0.1314  0.18501
235050  0.0466  0.08039 0.13141 0.18498
235100  0.0466  0.08038 0.13143 0.18496
235150  0.04659 0.08037 0.13143 0.18495
235200  0.0466  0.08037 0.13144 0.18494
235250  0.0466  0.08037 0.13144 0.18493
235300  0.04661 0.08037 0.13145 0.18491
235350  0.04661 0.08036 0.13145 0.18489
235400  0.04661 0.08036 0.13144 0.18488
235450  0.04661 0.08035 0.13143 0.18486
235500  0.04661 0.08034 0.13142 0.18485
235550  0.04662 0.08034 0.13141 0.18484
235600  0.04662 0.08033 0.1314  0.18484
235650  0.04662 0.08032 0.13139 0.18483
235700  0.04662 0.08031 0.13138 0.18484
235750  0.04662 0.0803  0.13137 0.18485
235800  0.04661 0.0803  0.13137 0.18486
235850  0.04661 0.0803  0.13136 0.18488
235900  0.04661 0.08031 0.13136 0.18489
235950  0.04661 0.08032 0.13136 0.1849
236000  0.04661 0.08033 0.13136 0.18491
236050  0.04661 0.08034 0.13137 0.18491
236100  0.04661 0.08035 0.13137 0.18491
236150  0.04662 0.08036 0.13136 0.18492
236200  0.04663 0.08038 0.13135 0.18492
236250  0.04663 0.08039 0.13134 0.18493
236300  0.04664 0.08041 0.13134 0.18493
236350  0.04664 0.08043 0.13133 0.18494
236400  0.04664 0.08045 0.13134 0.18496
236450  0.04664 0.08047 0.13134 0.18498
236500  0.04664 0.08049 0.13135 0.18499
236550  0.04664 0.0805  0.13135 0.18501
236600  0.04663 0.0805  0.13135 0.18503
236650  0.04663 0.08049 0.13135 0.18504
236700  0.04664 0.08049 0.13136 0.18506
236750  0.04664 0.08047 0.13137 0.18509
236800  0.04665 0.08046 0.13138 0.18512
236850  0.04666 0.08044 0.13139 0.18515
236900  0.04667 0.08042 0.13141 0.18518
236950  0.04667 0.08039 0.13142 0.18521
237000  0.04667 0.08035 0.13145 0.18525
237050  0.04668 0.08031 0.13148 0.1853
237100  0.04668 0.08028 0.13151 0.18534
237150  0.04667 0.08023 0.13155 0.1854
237200  0.04667 0.0802  0.1316  0.18546
237250  0.04667 0.08017 0.13164 0.18553
237300  0.04666 0.08016 0.13168 0.1856
237350  0.04667 0.08015 0.13172 0.18567
237400  0.04667 0.08015 0.13177 0.18574
237450  0.04667 0.08015 0.13182 0.18582
237500  0.04667 0.08017 0.13187 0.1859
237550  0.04668 0.08018 0.13192 0.18597
237600  0.04669 0.0802  0.13197 0.18604
237650  0.0467  0.08022 0.13201 0.1861
237700  0.04671 0.08023 0.13206 0.18616
237750  0.04672 0.08024 0.13209 0.18622
237800  0.04672 0.08024 0.13212 0.18626
237850  0.04672 0.08025 0.13214 0.18631
237900  0.04672 0.08025 0.13216 0.18636
237950  0.04672 0.08026 0.13217 0.18643
238000  0.04672 0.08026 0.13218 0.1865
238050  0.04672 0.08026 0.1322  0.18656
238100  0.04672 0.08026 0.13222 0.18662
238150  0.04673 0.08024 0.13226 0.18668
238200  0.04673 0.08022 0.1323  0.18675
238250  0.04673 0.08021 0.13235 0.18681
238300  0.04673 0.08018 0.1324  0.18688
238350  0.04674 0.08016 0.13245 0.18694
238400  0.04673 0.08014 0.13248 0.187
238450  0.04673 0.08013 0.13252 0.18704
238500  0.04673 0.08012 0.13255 0.18706
238550  0.04673 0.08011 0.13258 0.18708
238600  0.04673 0.08011 0.1326  0.1871
238650  0.04673 0.0801  0.13262 0.18711
238700  0.04673 0.0801  0.13263 0.18712
238750  0.04673 0.08009 0.13265 0.18714
238800  0.04673 0.0801  0.13266 0.18719
238850  0.04673 0.08009 0.13267 0.18723
238900  0.04673 0.08009 0.13267 0.18728
238950  0.04673 0.08007 0.13268 0.18733
239000  0.04673 0.08005 0.1327  0.18739
239050  0.04673 0.08003 0.13271 0.18746
239100  0.04672 0.08001 0.13272 0.18754
239150  0.04672 0.07999 0.13275 0.18761
239200  0.04672 0.07998 0.13278 0.18767
239250  0.04671 0.07997 0.13281 0.18772
239300  0.04671 0.07996 0.13284 0.18775
239350  0.04671 0.07996 0.13287 0.18777
239400  0.04671 0.07996 0.1329  0.18778
239450  0.04672 0.07996 0.13293 0.18779
239500  0.04674 0.07996 0.13296 0.1878
239550  0.04675 0.07995 0.13299 0.1878
239600  0.04677 0.07995 0.13301 0.18779
239650  0.04679 0.07995 0.13304 0.18779
239700  0.04681 0.07994 0.13305 0.18778
239750  0.04682 0.07994 0.13307 0.18778
239800  0.04684 0.07994 0.13307 0.18779
239850  0.04686 0.07994 0.13307 0.1878
239900  0.04687 0.07994 0.13307 0.18782
239950  0.04689 0.07995 0.13308 0.18785
240000  0.0469  0.07995 0.13309 0.1879
240050  0.0469  0.07995 0.1331  0.18795
240100  0.0469  0.07996 0.13311 0.18799
240150  0.0469  0.07996 0.13313 0.18805
240200  0.04689 0.07997 0.13315 0.18811
240250  0.04689 0.07998 0.13318 0.18817
240300  0.04688 0.07998 0.13321 0.18823
240350  0.04689 0.07999 0.13324 0.1883
240400  0.04689 0.08    0.13328 0.18838
240450  0.0469  0.08002 0.13331 0.18845
240500  0.04691 0.08003 0.13334 0.1885
240550  0.04691 0.08004 0.13337 0.18855
240600  0.04692 0.08006 0.1334  0.1886
240650  0.04692 0.08007 0.13342 0.18865
240700  0.04693 0.08008 0.13345 0.18869
240750  0.04694 0.08008 0.13348 0.18872
240800  0.04695 0.08008 0.13351 0.18874
240850  0.04696 0.08008 0.13355 0.18876
240900  0.04696 0.08008 0.13361 0.18876
240950  0.04696 0.08008 0.13365 0.18876
241000  0.04696 0.08009 0.1337  0.18876
241050  0.04696 0.0801  0.13375 0.18876
241100  0.04695 0.0801  0.13382 0.18877
241150  0.04695 0.0801  0.13388 0.18878
241200  0.04695 0.0801  0.13394 0.18879
241250  0.04695 0.08009 0.13399 0.1888
241300  0.04696 0.08008 0.13403 0.1888
241350  0.04696 0.08006 0.13405 0.18879
241400  0.04696 0.08006 0.13407 0.18879
241450  0.04697 0.08005 0.13409 0.18878
241500  0.04697 0.08005 0.1341  0.18876
241550  0.04697 0.08004 0.13411 0.18874
241600  0.04698 0.08002 0.13413 0.18871
241650  0.04698 0.08001 0.13414 0.18868
241700  0.04699 0.08    0.13416 0.18866
241750  0.047   0.07999 0.13418 0.18867
241800  0.04702 0.07998 0.13421 0.18869
241850  0.04703 0.07996 0.13425 0.18871
241900  0.04705 0.07994 0.13428 0.18875
241950  0.04706 0.07992 0.13431 0.1888
242000  0.04707 0.07989 0.13433 0.18887
242050  0.04707 0.07986 0.13433 0.18894
242100  0.04708 0.07984 0.13433 0.189
242150  0.04708 0.07981 0.13434 0.18906
242200  0.04708 0.07979 0.13436 0.1891
242250  0.04708 0.07977 0.13437 0.18913
242300  0.04708 0.07975 0.13438 0.18915
242350  0.04707 0.07974 0.13439 0.18917
242400  0.04707 0.07973 0.1344  0.1892
242450  0.04707 0.07971 0.1344  0.18921
242500  0.04707 0.07971 0.13439 0.18922
242550  0.04706 0.0797  0.13439 0.18923
242600  0.04706 0.0797  0.1344  0.18924
242650  0.04705 0.07971 0.1344  0.18925
242700  0.04705 0.07973 0.13441 0.18926
242750  0.04705 0.07975 0.13441 0.18928
242800  0.04705 0.07977 0.13442 0.18931
242850  0.04705 0.07979 0.13443 0.18934
242900  0.04706 0.07981 0.13444 0.18936
242950  0.04707 0.07982 0.13446 0.18938
243000  0.04707 0.07982 0.13447 0.1894
243050  0.04707 0.07982 0.13447 0.18943
243100  0.04708 0.07982 0.13448 0.18946
243150  0.04708 0.07981 0.13448 0.18949
243200  0.04708 0.0798  0.13449 0.18951
243250  0.04708 0.07978 0.13451 0.18955
243300  0.04709 0.07977 0.13453 0.18961
243350  0.04709 0.07975 0.13457 0.18969
243400  0.04711 0.07974 0.13461 0.18977
243450  0.04713 0.07973 0.13465 0.18986
243500  0.04715 0.07973 0.1347  0.18995
243550  0.04718 0.07973 0.13473 0.19003
243600  0.0472  0.07974 0.13477 0.1901
243650  0.04722 0.07975 0.13479 0.19016
243700  0.04724 0.07975 0.1348  0.19022
243750  0.04726 0.07975 0.13481 0.19028
243800  0.04727 0.07976 0.13482 0.19033
243850  0.04728 0.07976 0.13483 0.19038
243900  0.0473  0.07977 0.13484 0.19044
243950  0.0473  0.07977 0.13485 0.19049
244000  0.04731 0.07977 0.13486 0.19054
244050  0.04731 0.07978 0.13487 0.19059
244100  0.04732 0.07977 0.13489 0.19065
244150  0.04732 0.07976 0.13491 0.1907
244200  0.04732 0.07975 0.13494 0.19076
244250  0.04733 0.07974 0.13497 0.19083
244300  0.04733 0.07974 0.13499 0.19091
244350  0.04733 0.07974 0.13501 0.19098
244400  0.04732 0.07975 0.13503 0.19105
244450  0.04732 0.07977 0.13505 0.19111
244500  0.04732 0.07979 0.13506 0.19115
244550  0.04732 0.0798  0.13508 0.1912
244600  0.04731 0.07982 0.1351  0.19124
244650  0.04731 0.07984 0.13511 0.19127
244700  0.04731 0.07985 0.13513 0.1913
244750  0.04731 0.07987 0.13514 0.19133
244800  0.04731 0.07988 0.13514 0.19135
244850  0.04732 0.07989 0.13515 0.19137
244900  0.04732 0.0799  0.13516 0.19139
244950  0.04732 0.0799  0.13517 0.19142
245000  0.04732 0.0799  0.13518 0.19145
245050  0.04733 0.0799  0.1352  0.19148
245100  0.04733 0.07989 0.13521 0.19153
245150  0.04734 0.07988 0.13522 0.19159
245200  0.04735 0.07987 0.13522 0.19166
245250  0.04735 0.07987 0.13523 0.19174
245300  0.04735 0.07987 0.13523 0.19183
245350  0.04735 0.07987 0.13523 0.19191
245400  0.04735 0.07987 0.13524 0.19198
245450  0.04735 0.07987 0.13525 0.19202
245500  0.04735 0.07987 0.13526 0.19204
245550  0.04736 0.07987 0.13528 0.19205
245600  0.04737 0.07987 0.1353  0.19207
245650  0.04737 0.07987 0.13531 0.19207
245700  0.04738 0.07988 0.13533 0.19209
245750  0.04739 0.07989 0.13535 0.19213
245800  0.0474  0.07989 0.13538 0.19217
245850  0.04741 0.0799  0.1354  0.19221
245900  0.04742 0.0799  0.13542 0.19226
245950  0.04743 0.0799  0.13543 0.19231
246000  0.04744 0.0799  0.13544 0.19236
246050  0.04744 0.0799  0.13544 0.19241
246100  0.04745 0.0799  0.13545 0.19246
246150  0.04745 0.07989 0.13546 0.19253
246200  0.04746 0.07987 0.13547 0.1926
246250  0.04747 0.07987 0.13548 0.19267
246300  0.04747 0.07986 0.13549 0.19274
246350  0.04748 0.07986 0.1355  0.19281
246400  0.04748 0.07986 0.13552 0.19287
246450  0.04749 0.07986 0.13556 0.19292
246500  0.04749 0.07985 0.13559 0.19296
246550  0.0475  0.07984 0.13562 0.19299
246600  0.0475  0.07984 0.13566 0.19302
246650  0.0475  0.07984 0.13569 0.19306
246700  0.04751 0.07984 0.13572 0.19311
246750  0.04751 0.07985 0.13574 0.19317
246800  0.0475  0.07986 0.13576 0.19325
246850  0.04749 0.07987 0.13579 0.19333
246900  0.04749 0.07987 0.13582 0.19341
246950  0.04748 0.07988 0.13584 0.19349
247000  0.04747 0.07989 0.13586 0.19357
247050  0.04746 0.0799  0.13589 0.19364
247100  0.04745 0.0799  0.13593 0.19371
247150  0.04744 0.07991 0.13597 0.19378
247200  0.04744 0.07991 0.13603 0.19385
247250  0.04743 0.07991 0.13609 0.19391
247300  0.04743 0.07991 0.13615 0.19395
247350  0.04743 0.0799  0.13621 0.19399
247400  0.04743 0.0799  0.13626 0.19402
247450  0.04743 0.0799  0.13631 0.19406
247500  0.04743 0.0799  0.13635 0.19408
247550  0.04744 0.07991 0.13639 0.1941
247600  0.04745 0.07992 0.13642 0.19411
247650  0.04746 0.07993 0.13644 0.1941
247700  0.04747 0.07995 0.13645 0.1941
247750  0.04749 0.07998 0.13646 0.19409
247800  0.0475  0.08002 0.13647 0.19409
247850  0.04751 0.08005 0.13647 0.19408
247900  0.04752 0.08008 0.13648 0.19407
247950  0.04754 0.08011 0.13649 0.19405
248000  0.04756 0.08014 0.13649 0.19404
248050  0.04757 0.08016 0.13649 0.19405
248100  0.04759 0.08017 0.13649 0.19408
248150  0.0476  0.08018 0.13649 0.1941
248200  0.04761 0.08019 0.13649 0.19413
248250  0.04762 0.0802  0.13648 0.19417
248300  0.04762 0.08022 0.13648 0.19421
248350  0.04762 0.08024 0.13648 0.19425
248400  0.04763 0.08026 0.13648 0.19431
248450  0.04763 0.08028 0.13648 0.19436
248500  0.04764 0.08029 0.13647 0.19442
248550  0.04764 0.0803  0.13646 0.19448
248600  0.04765 0.08029 0.13645 0.19455
248650  0.04765 0.08028 0.13644 0.19462
248700  0.04766 0.08027 0.13642 0.19469
248750  0.04767 0.08026 0.1364  0.19475
248800  0.04768 0.08025 0.13639 0.19481
248850  0.04769 0.08024 0.13637 0.19487
248900  0.0477  0.08023 0.13636 0.19492
248950  0.04771 0.08022 0.13635 0.19497
249000  0.04771 0.08021 0.13636 0.19502
249050  0.04771 0.08021 0.13637 0.19508
249100  0.04772 0.08022 0.13639 0.19513
249150  0.04772 0.08023 0.13639 0.19518
249200  0.04772 0.08024 0.1364  0.19522
249250  0.04772 0.08026 0.13641 0.19527
249300  0.04772 0.08027 0.13642 0.1953
249350  0.04772 0.08028 0.13644 0.19532
249400  0.04772 0.08027 0.13646 0.19534
249450  0.04772 0.08027 0.13648 0.19534
249500  0.04772 0.08027 0.13648 0.19536
249550  0.04772 0.08027 0.13648 0.19538
249600  0.04772 0.08026 0.13645 0.19539
249650  0.04773 0.08026 0.13642 0.19541
249700  0.04773 0.08025 0.1364  0.19544
249750  0.04774 0.08025 0.13639 0.19547
249800  0.04775 0.08024 0.13639 0.19548
249850  0.04775 0.08024 0.1364  0.1955
249900  0.04775 0.08023 0.13641 0.19551
249950  0.04776 0.08023 0.13642 0.19553
250000  0.04777 0.08023 0.13643 0.19555
250050  0.04777 0.08024 0.13645 0.19557
250100  0.04778 0.08025 0.13647 0.19559
250150  0.04779 0.08025 0.13649 0.19561
250200  0.0478  0.08026 0.13651 0.19564
250250  0.04781 0.08026 0.13653 0.19567
250300  0.04782 0.08026 0.13656 0.19568
250350  0.04783 0.08025 0.13657 0.19571
250400  0.04784 0.08025 0.13658 0.19574
250450  0.04785 0.08024 0.13659 0.19578
250500  0.04786 0.08021 0.13659 0.19583
250550  0.04787 0.0802  0.1366  0.19589
250600  0.04787 0.08018 0.13661 0.19596
250650  0.04788 0.08015 0.13662 0.19603
250700  0.04788 0.08014 0.13662 0.19611
250750  0.04788 0.08013 0.13662 0.19618
250800  0.04788 0.08014 0.13662 0.19626
250850  0.04788 0.08014 0.13662 0.19633
250900  0.04788 0.08015 0.13663 0.19639
250950  0.04788 0.08016 0.13663 0.19644
251000  0.04788 0.08017 0.13664 0.19648
251050  0.04788 0.08018 0.13666 0.19653
251100  0.04788 0.08019 0.13667 0.19657
251150  0.04789 0.08021 0.13669 0.19661
251200  0.04789 0.08022 0.1367  0.19665
251250  0.04789 0.08023 0.13671 0.19668
251300  0.04789 0.08024 0.13672 0.19672
251350  0.0479  0.08025 0.13672 0.19674
251400  0.0479  0.08025 0.13672 0.19676
251450  0.0479  0.08026 0.13672 0.19678
251500  0.04791 0.08026 0.13673 0.1968
251550  0.04791 0.08027 0.13674 0.19683
251600  0.04792 0.08027 0.13675 0.19687
251650  0.04793 0.08027 0.13678 0.19691
251700  0.04794 0.08027 0.13682 0.19696
251750  0.04795 0.08028 0.13686 0.19703
251800  0.04797 0.08028 0.1369  0.1971
251850  0.04799 0.0803  0.13694 0.19718
251900  0.04801 0.08031 0.13699 0.19727
251950  0.04802 0.08033 0.13703 0.19737
252000  0.04803 0.08034 0.13707 0.19748
252050  0.04804 0.08035 0.13711 0.1976
252100  0.04805 0.08037 0.13714 0.19772
252150  0.04805 0.08038 0.13718 0.19785
252200  0.04806 0.08038 0.13721 0.19798
252250  0.04806 0.08038 0.13722 0.19811
252300  0.04807 0.08038 0.13723 0.19823
252350  0.04808 0.08039 0.13722 0.19834
252400  0.04808 0.0804  0.13721 0.19845
252450  0.04809 0.08041 0.1372  0.19857
252500  0.04808 0.08042 0.13718 0.19868
252550  0.04808 0.08044 0.13717 0.19879
252600  0.04807 0.08045 0.13716 0.19889
252650  0.04807 0.08047 0.13716 0.19899
252700  0.04806 0.08049 0.13715 0.1991
252750  0.04807 0.08051 0.13714 0.1992
252800  0.04807 0.08053 0.13714 0.19931
252850  0.04808 0.08055 0.13713 0.1994
252900  0.0481  0.08056 0.13712 0.19949
252950  0.04811 0.08057 0.1371  0.19958
253000  0.04812 0.08058 0.13709 0.19967
253050  0.04813 0.0806  0.13709 0.19975
253100  0.04814 0.08061 0.13709 0.19982
253150  0.04815 0.08061 0.13708 0.19988
253200  0.04816 0.08063 0.13708 0.19994
253250  0.04818 0.08064 0.13708 0.2
253300  0.04819 0.08066 0.13709 0.20006
253350  0.0482  0.08068 0.13709 0.20012
253400  0.04821 0.0807  0.13708 0.20018
253450  0.04822 0.08072 0.13708 0.20024
253500  0.04823 0.08073 0.13706 0.2003
253550  0.04823 0.08074 0.13703 0.20036
253600  0.04824 0.08075 0.137   0.20043
253650  0.04824 0.08076 0.13697 0.20049
253700  0.04824 0.08076 0.13693 0.20055
253750  0.04825 0.08076 0.13688 0.2006
253800  0.04826 0.08077 0.13684 0.20066
253850  0.04827 0.08076 0.13679 0.20071
253900  0.04828 0.08076 0.13675 0.20076
253950  0.04829 0.08075 0.13673 0.20081
254000  0.0483  0.08074 0.13672 0.20088
254050  0.04831 0.08074 0.13672 0.20096
254100  0.04832 0.08073 0.13673 0.20105
254150  0.04834 0.08073 0.13675 0.20115
254200  0.04835 0.08072 0.13679 0.20127
254250  0.04837 0.08072 0.13683 0.2014
254300  0.04838 0.08072 0.13687 0.20151
254350  0.04839 0.08073 0.13691 0.20162
254400  0.0484  0.08074 0.13694 0.20171
254450  0.04841 0.08075 0.13697 0.20179
254500  0.04842 0.08077 0.13699 0.20186
254550  0.04842 0.08078 0.137   0.20192
254600  0.04843 0.08078 0.13701 0.20199
254650  0.04843 0.08079 0.13701 0.20205
254700  0.04843 0.08079 0.13701 0.20212
254750  0.04843 0.08079 0.13701 0.20219
254800  0.04844 0.08078 0.13701 0.20228
254850  0.04844 0.08079 0.13701 0.20237
254900  0.04845 0.08078 0.13701 0.20247
254950  0.04845 0.08078 0.13703 0.20257
255000  0.04846 0.08079 0.13704 0.20266
255050  0.04846 0.08079 0.13705 0.20276
255100  0.04846 0.0808  0.13705 0.20286
255150  0.04846 0.08082 0.13705 0.20295
255200  0.04847 0.08084 0.13705 0.20303
255250  0.04847 0.08086 0.13705 0.20311
255300  0.04847 0.08087 0.13706 0.20317
255350  0.04847 0.08089 0.13706 0.20323
255400  0.04847 0.08092 0.13706 0.20326
255450  0.04847 0.08094 0.13707 0.20329
255500  0.04847 0.08095 0.13707 0.20332
255550  0.04847 0.08096 0.13707 0.20335
255600  0.04847 0.08098 0.13705 0.20337
255650  0.04847 0.08098 0.13704 0.2034
255700  0.04847 0.08099 0.13703 0.20344
255750  0.04847 0.08099 0.13702 0.20347
255800  0.04847 0.08098 0.13702 0.20349
255850  0.04846 0.08098 0.13702 0.20352
255900  0.04846 0.08097 0.13702 0.20356
255950  0.04847 0.08096 0.13703 0.20358
256000  0.04847 0.08094 0.13704 0.20361
256050  0.04847 0.08092 0.13705 0.20364
256100  0.04847 0.08089 0.13706 0.20369
256150  0.04848 0.08088 0.13707 0.20375
256200  0.04848 0.08086 0.13707 0.20381
256250  0.04849 0.08085 0.13707 0.20387
256300  0.0485  0.08084 0.13707 0.20394
256350  0.04851 0.08084 0.13707 0.20401
256400  0.04851 0.08084 0.13708 0.20408
256450  0.04852 0.08085 0.13708 0.20415
256500  0.04852 0.08087 0.13708 0.20423
256550  0.04853 0.08088 0.13708 0.20431
256600  0.04854 0.0809  0.13709 0.20438
256650  0.04855 0.08092 0.1371  0.20447
256700  0.04856 0.08093 0.13712 0.20455
256750  0.04858 0.08095 0.13712 0.20463
256800  0.04859 0.08096 0.13712 0.20472
256850  0.04861 0.08097 0.13713 0.2048
256900  0.04862 0.08099 0.13713 0.20488
256950  0.04864 0.081   0.13714 0.20496
257000  0.04865 0.08101 0.13715 0.20504
257050  0.04866 0.08102 0.13716 0.20512
257100  0.04868 0.08102 0.13717 0.2052
257150  0.04869 0.08103 0.13717 0.20528
257200  0.0487  0.08102 0.13717 0.20535
257250  0.04871 0.08102 0.13716 0.20542
257300  0.04871 0.08101 0.13715 0.20549
257350  0.04872 0.08101 0.13714 0.20556
257400  0.04872 0.08101 0.13712 0.20563
257450  0.04872 0.08102 0.13711 0.20569
257500  0.04873 0.08103 0.13709 0.20575
257550  0.04873 0.08105 0.13706 0.20581
257600  0.04874 0.08107 0.13703 0.20587
257650  0.04874 0.0811  0.13701 0.20594
257700  0.04875 0.08113 0.13698 0.20601
257750  0.04876 0.08116 0.13696 0.20608
