   fs    GO-OH  GO-OH-SV GO-OH-DV GO-OH-SW
 172500 0.08997 0.17439 0.09186 0.09429
 172550 0.08998 0.17445 0.09184 0.09429
 172600 0.08997 0.17451 0.09182 0.09429
 172650 0.08996 0.17458  0.0918 0.09429
 172700 0.08996 0.17466 0.09178 0.09429
 172750 0.08995 0.17474 0.09175 0.09429
 172800 0.08994 0.17482 0.09173  0.0943
 172850 0.08993 0.17492 0.09171  0.0943
 172900 0.08991 0.17502  0.0917  0.0943
 172950 0.08991 0.17512  0.0917 0.09431
 173000 0.08991 0.17523  0.0917 0.09432
 173050 0.08993 0.17534  0.0917 0.09433
 173100 0.08995 0.17544 0.09169 0.09434
 173150 0.08998 0.17554 0.09168 0.09435
 173200   0.09  0.17564 0.09167 0.09435
 173250 0.09002 0.17575 0.09165 0.09435
 173300 0.09005 0.17586 0.09163 0.09434
 173350 0.09007 0.17597 0.09161 0.09434
 173400 0.09009 0.17608  0.0916 0.09435
 173450 0.09012 0.17618 0.09157 0.09436
 173500 0.09013 0.17627 0.09154 0.09437
 173550 0.09015 0.17636  0.0915 0.09438
 173600 0.09016 0.17645 0.09146 0.09439
 173650 0.09017 0.17655 0.09143  0.0944
 173700 0.09017 0.17665 0.09139 0.09442
 173750 0.09017 0.17674 0.09136 0.09444
 173800 0.09017 0.17684 0.09134 0.09445
 173850 0.09016 0.17693 0.09134 0.09447
 173900 0.09014 0.17701 0.09133 0.09449
 173950 0.09012 0.17711 0.09133 0.09452
 174000  0.0901  0.1772 0.09132 0.09454
 174050 0.09006 0.17728 0.09131 0.09456
 174100 0.09003 0.17736  0.0913 0.09457
 174150 0.09001 0.17743 0.09129 0.09458
 174200 0.08999 0.17751 0.09129 0.09459
 174250 0.08999 0.17757 0.09129  0.0946
 174300 0.08999 0.17764 0.09129  0.0946
 174350   0.09   0.1777  0.0913  0.0946
 174400 0.09001 0.17777  0.0913  0.0946
 174450 0.09003 0.17784 0.09129 0.09461
 174500 0.09003 0.17791 0.09129 0.09461
 174550 0.09003 0.17798 0.09128 0.09462
 174600 0.09003 0.17804 0.09127 0.09463
 174650 0.09003 0.17811 0.09125 0.09464
 174700 0.09003 0.17816 0.09123 0.09465
 174750 0.09004 0.17821  0.0912 0.09467
 174800 0.09004 0.17826 0.09117  0.0947
 174850 0.09005  0.1783 0.09114 0.09473
 174900 0.09006 0.17834 0.09112 0.09477
 174950 0.09007 0.17839 0.09109 0.09481
 175000 0.09008 0.17844 0.09105 0.09485
 175050 0.09009  0.1785 0.09102 0.09489
 175100  0.0901 0.17856 0.09098 0.09492
 175150 0.09011 0.17861 0.09095 0.09495
 175200 0.09012 0.17865 0.09092 0.09497
 175250 0.09013 0.17869  0.0909 0.09499
 175300 0.09013 0.17872 0.09088 0.09501
 175350 0.09013 0.17875 0.09086 0.09503
 175400 0.09013 0.17877 0.09084 0.09506
 175450 0.09013  0.1788 0.09082 0.09508
 175500 0.09013 0.17882 0.09081  0.0951
 175550 0.09013 0.17883  0.0908 0.09512
 175600 0.09012 0.17885 0.09078 0.09513
 175650 0.09012 0.17887 0.09077 0.09515
 175700 0.09012 0.17889 0.09076 0.09516
 175750 0.09011 0.17891 0.09075 0.09518
 175800 0.09011 0.17895 0.09074 0.09519
 175850 0.09012 0.17899 0.09074  0.0952
 175900 0.09012 0.17902 0.09074 0.09522
 175950 0.09013 0.17908 0.09074 0.09524
 176000 0.09013 0.17914 0.09073 0.09526
 176050 0.09014 0.17921 0.09073 0.09528
 176100 0.09014 0.17928 0.09072 0.09529
 176150 0.09014 0.17935 0.09071 0.09531
 176200 0.09015 0.17942 0.09071 0.09532
 176250 0.09015 0.17948 0.09071 0.09535
 176300 0.09016 0.17953  0.0907 0.09538
 176350 0.09017 0.17957 0.09069 0.09542
 176400 0.09017  0.1796 0.09069 0.09545
 176450 0.09018 0.17963 0.09069 0.09548
 176500 0.09017 0.17966 0.09068 0.09552
 176550 0.09017 0.17969 0.09068 0.09556
 176600 0.09017 0.17971 0.09067  0.0956
 176650 0.09017 0.17972 0.09068 0.09562
 176700 0.09018 0.17973 0.09067 0.09564
 176750 0.09019 0.17972 0.09066 0.09565
 176800  0.0902  0.1797 0.09065 0.09565
 176850  0.0902 0.17967 0.09064 0.09565
 176900 0.09019 0.17965 0.09062 0.09565
 176950 0.09017 0.17963 0.09061 0.09566
 177000 0.09015 0.17962 0.09059 0.09568
 177050 0.09013 0.17962 0.09057 0.09569
 177100 0.09012 0.17963 0.09055 0.09571
 177150 0.09012 0.17964 0.09053 0.09574
 177200 0.09013 0.17965 0.09051 0.09576
 177250 0.09015 0.17967 0.09049 0.09579
 177300 0.09017  0.1797 0.09046 0.09582
 177350 0.09019 0.17974 0.09044 0.09585
 177400  0.0902 0.17979 0.09042 0.09588
 177450 0.09021 0.17985 0.09039 0.09591
 177500 0.09021 0.17992 0.09037 0.09594
 177550 0.09021 0.17999 0.09034 0.09596
 177600 0.09021 0.18006 0.09032 0.09597
 177650  0.0902 0.18015  0.0903 0.09597
 177700  0.0902 0.18023 0.09027 0.09597
 177750  0.0902 0.18033 0.09024 0.09596
 177800 0.09019 0.18043 0.09021 0.09595
 177850 0.09019 0.18053 0.09018 0.09594
 177900 0.09021 0.18063 0.09016 0.09594
 177950 0.09023 0.18072 0.09014 0.09593
 178000 0.09026 0.18083 0.09013 0.09592
 178050 0.09028 0.18094 0.09013 0.09591
 178100 0.09029 0.18108 0.09014 0.09591
 178150  0.0903 0.18122 0.09015  0.0959
 178200  0.0903 0.18136 0.09015 0.09591
 178250 0.09029 0.18151 0.09015 0.09591
 178300 0.09028 0.18166 0.09014 0.09592
 178350 0.09026 0.18181 0.09012 0.09593
 178400 0.09025 0.18196  0.0901 0.09594
 178450 0.09023  0.1821 0.09008 0.09596
 178500  0.0902 0.18224 0.09006 0.09597
 178550 0.09019 0.18237 0.09004 0.09598
 178600 0.09018 0.18248 0.09002 0.09599
 178650 0.09017 0.18259 0.09001  0.096
 178700 0.09017 0.18268 0.08999 0.09601
 178750 0.09017 0.18275 0.08997 0.09603
 178800 0.09018 0.18282 0.08995 0.09604
 178850 0.09018 0.18288 0.08993 0.09607
 178900  0.0902 0.18293 0.08991  0.0961
 178950 0.09021 0.18298 0.08988 0.09613
 179000 0.09022 0.18301 0.08986 0.09616
 179050 0.09023 0.18303 0.08985 0.09619
 179100 0.09024 0.18306 0.08983 0.09622
 179150 0.09024 0.18308 0.08983 0.09624
 179200 0.09025 0.18311 0.08982 0.09626
 179250 0.09025 0.18313 0.08982 0.09627
 179300 0.09025 0.18317 0.08982 0.09627
 179350 0.09026  0.1832 0.08982 0.09626
 179400 0.09026 0.18323 0.08981 0.09625
 179450 0.09026 0.18325  0.0898 0.09623
 179500 0.09027 0.18327  0.0898 0.09622
 179550 0.09026  0.1833 0.08978 0.09621
 179600 0.09025 0.18331 0.08977 0.09621
 179650 0.09024 0.18333 0.08974 0.09622
 179700 0.09023 0.18334 0.08971 0.09623
 179750 0.09023 0.18334 0.08968 0.09624
 179800 0.09023 0.18334 0.08965 0.09626
 179850 0.09023 0.18335 0.08963 0.09629
 179900 0.09023 0.18335 0.08961 0.09631
 179950 0.09024 0.18336 0.08959 0.09633
 180000 0.09025 0.18338 0.08958 0.09635
 180050 0.09026 0.18338 0.08956 0.09638
 180100 0.09027 0.18339 0.08955 0.09641
 180150 0.09027 0.18339 0.08954 0.09643
 180200 0.09027  0.1834 0.08953 0.09644
 180250 0.09027 0.18342 0.08953 0.09645
 180300 0.09027 0.18345 0.08953 0.09646
 180350 0.09028  0.1835 0.08953 0.09647
 180400 0.09028 0.18356 0.08952 0.09647
 180450 0.09028 0.18364 0.08952 0.09647
 180500 0.09027 0.18372 0.08951 0.09648
 180550 0.09026 0.18382 0.08951 0.09648
 180600 0.09024 0.18391 0.08951  0.0965
 180650 0.09023  0.184  0.08951 0.09652
 180700 0.09023 0.18408  0.0895 0.09654
 180750 0.09023 0.18417 0.08949 0.09657
 180800 0.09023 0.18425 0.08947  0.0966
 180850 0.09024 0.18433 0.08946 0.09662
 180900 0.09024 0.18441 0.08945 0.09664
 180950 0.09024 0.18448 0.08944 0.09666
 181000 0.09024 0.18456 0.08942 0.09669
 181050 0.09024 0.18464 0.08941 0.09671
 181100 0.09024 0.18471 0.08939 0.09673
 181150 0.09024 0.18478 0.08938 0.09675
 181200 0.09022 0.18485 0.08936 0.09677
 181250 0.09021  0.1849 0.08934 0.09679
 181300 0.09019 0.18494 0.08933 0.09681
 181350 0.09017 0.18496 0.08932 0.09682
 181400 0.09016 0.18498 0.08932 0.09682
 181450 0.09016 0.18498 0.08931 0.09682
 181500 0.09015 0.18499  0.0893 0.09683
 181550 0.09015 0.18501  0.0893 0.09683
 181600 0.09015 0.18502 0.08929 0.09683
 181650 0.09015 0.18502 0.08929 0.09683
 181700 0.09014 0.18503  0.0893 0.09683
 181750 0.09014 0.18503  0.0893 0.09682
 181800 0.09015 0.18503 0.08931 0.09682
 181850 0.09015 0.18504 0.08931 0.09682
 181900 0.09016 0.18505 0.08932 0.09682
 181950 0.09016 0.18506 0.08932 0.09682
 182000 0.09015 0.18508 0.08932 0.09684
 182050 0.09015  0.1851 0.08932 0.09686
 182100 0.09014 0.18513 0.08932 0.09688
 182150 0.09014 0.18516 0.08932 0.09689
 182200 0.09014 0.18518 0.08931 0.09691
 182250 0.09014 0.18522 0.08931 0.09693
 182300 0.09015 0.18527  0.0893 0.09695
 182350 0.09015 0.18532 0.08929 0.09696
 182400 0.09015 0.18537 0.08928 0.09698
 182450 0.09014 0.18544 0.08927  0.097
 182500 0.09013 0.18551 0.08926 0.09702
 182550 0.09012  0.1856 0.08925 0.09703
 182600 0.09011 0.18569 0.08925 0.09705
 182650  0.0901 0.18579 0.08925 0.09706
 182700 0.09009 0.18589 0.08926 0.09707
 182750 0.09009 0.18598 0.08926 0.09707
 182800 0.09008 0.18607 0.08926 0.09707
 182850 0.09007 0.18615 0.08926 0.09707
 182900 0.09006 0.18623 0.08926 0.09707
 182950 0.09006 0.18631 0.08925 0.09706
 183000 0.09005  0.1864 0.08924 0.09707
 183050 0.09005 0.18648 0.08923 0.09707
 183100 0.09006 0.18657 0.08922 0.09709
 183150 0.09007 0.18666 0.08921 0.09711
 183200 0.09008 0.18675 0.08921 0.09713
 183250 0.09009 0.18684  0.0892 0.09715
 183300 0.09009 0.18691  0.0892 0.09717
 183350  0.0901 0.18698 0.08921 0.09719
 183400 0.09011 0.18705 0.08921  0.0972
 183450 0.09012 0.18711 0.08922 0.09722
 183500 0.09013 0.18717 0.08922 0.09723
 183550 0.09014 0.18723 0.08921 0.09725
 183600 0.09015 0.18728  0.0892 0.09728
 183650 0.09016 0.18732 0.08918 0.09732
 183700 0.09017 0.18736 0.08915 0.09736
 183750 0.09016  0.1874 0.08913 0.09741
 183800 0.09016 0.18742 0.08912 0.09745
 183850 0.09015 0.18744 0.08912 0.09749
 183900 0.09015 0.18746 0.08912 0.09752
 183950 0.09016 0.18747 0.08912 0.09755
 184000 0.09017 0.18747 0.08912 0.09758
 184050  0.0902 0.18746 0.08912 0.09761
 184100 0.09022 0.18745 0.08911 0.09764
 184150 0.09023 0.18744  0.0891 0.09767
 184200 0.09023 0.18743 0.08909  0.0977
 184250 0.09023 0.18742 0.08909 0.09772
 184300 0.09022 0.18742 0.08908 0.09774
 184350 0.09021 0.18742 0.08908 0.09776
 184400  0.0902 0.18742 0.08907 0.09779
 184450 0.09019 0.18741 0.08907 0.09782
 184500 0.09018 0.18739 0.08907 0.09786
 184550 0.09017 0.18738 0.08907 0.09788
 184600 0.09016 0.18737 0.08907 0.09791
 184650 0.09016 0.18736 0.08906 0.09795
 184700 0.09015 0.18734 0.08905 0.09799
 184750 0.09014 0.18734 0.08903 0.09802
 184800 0.09013 0.18733 0.08902 0.09804
 184850 0.09013 0.18732  0.089  0.09807
 184900 0.09012 0.18731 0.08898 0.09809
 184950 0.09011 0.18731 0.08897 0.09811
 185000  0.0901 0.18731 0.08896 0.09814
 185050 0.09009 0.18732 0.08895 0.09817
 185100 0.09008 0.18733 0.08894 0.09821
 185150 0.09007 0.18734 0.08894 0.09824
 185200 0.09005 0.18736 0.08895 0.09828
 185250 0.09005 0.18738 0.08895 0.09832
 185300 0.09004 0.18739 0.08897 0.09837
 185350 0.09005  0.1874 0.08898 0.09841
 185400 0.09006 0.18741 0.08898 0.09846
 185450 0.09008 0.18744 0.08898  0.0985
 185500  0.0901 0.18746 0.08898 0.09855
 185550 0.09011  0.1875 0.08897  0.0986
 185600 0.09013 0.18754 0.08897 0.09865
 185650 0.09015  0.1876 0.08897 0.09869
 185700 0.09017 0.18765 0.08896 0.09873
 185750 0.09019 0.18771 0.08895 0.09877
 185800 0.09021 0.18775 0.08894 0.09879
 185850 0.09023  0.1878 0.08892 0.09881
 185900 0.09026 0.18784  0.0889 0.09881
 185950 0.09027 0.18787 0.08889 0.09881
 186000 0.09028 0.18789 0.08887 0.09881
 186050 0.09028  0.1879 0.08885  0.0988
 186100 0.09028 0.18791 0.08883 0.09879
 186150 0.09028 0.18791 0.08881 0.09878
 186200 0.09028 0.18791 0.08879 0.09878
 186250 0.09028 0.18791 0.08878 0.09879
 186300 0.09028 0.18791 0.08878 0.09879
 186350 0.09028 0.18792 0.08878 0.09881
 186400 0.09028 0.18793 0.08877 0.09884
 186450 0.09029 0.18794 0.08876 0.09887
 186500 0.09029 0.18795 0.08876  0.0989
 186550 0.09029 0.18797 0.08875 0.09893
 186600 0.09028 0.18798 0.08875 0.09896
 186650 0.09028 0.18797 0.08875 0.09899
 186700 0.09027 0.18797 0.08876 0.09902
 186750 0.09026 0.18795 0.08876 0.09904
 186800 0.09024 0.18794 0.08876 0.09905
 186850 0.09022 0.18792 0.08877 0.09906
 186900 0.09021  0.1879 0.08877 0.09907
 186950 0.09021 0.18788 0.08877 0.09908
 187000 0.09021 0.18785 0.08878  0.0991
 187050  0.0902 0.18783 0.08879 0.09911
 187100  0.0902  0.1878 0.08879 0.09913
 187150 0.09019 0.18779 0.08879 0.09916
 187200 0.09018 0.18779  0.0888 0.09919
 187250 0.09017 0.18778  0.0888 0.09922
 187300 0.09014 0.18778  0.0888 0.09925
 187350 0.09012 0.18778 0.08879 0.09929
 187400  0.0901 0.18778 0.08878 0.09934
 187450 0.09008 0.18777 0.08876 0.09939
 187500 0.09008 0.18777 0.08873 0.09942
 187550 0.09008 0.18776 0.08871 0.09944
 187600 0.09008 0.18775 0.08869 0.09946
 187650 0.09009 0.18773 0.08866 0.09948
 187700 0.09011 0.18772 0.08864 0.09949
 187750 0.09012  0.1877 0.08862 0.09951
 187800 0.09012 0.18768  0.0886 0.09952
 187850 0.09012 0.18767 0.08857 0.09954
 187900 0.09011 0.18767 0.08855 0.09955
 187950 0.09011 0.18766 0.08854 0.09957
 188000  0.0901 0.18766 0.08853  0.0996
 188050 0.09011 0.18766 0.08853 0.09963
 188100 0.09011 0.18767 0.08852 0.09966
 188150 0.09012 0.18767 0.08851 0.09969
 188200 0.09014 0.18768  0.0885 0.09972
 188250 0.09016 0.18769 0.08849 0.09975
 188300 0.09018 0.18769 0.08848 0.09979
 188350  0.0902 0.18769 0.08847 0.09982
 188400 0.09021  0.1877 0.08846 0.09985
 188450 0.09022  0.1877 0.08845 0.09988
 188500 0.09023  0.1877 0.08845  0.0999
 188550 0.09024 0.18771 0.08845 0.09992
 188600 0.09024 0.18772 0.08846 0.09994
 188650 0.09024 0.18773 0.08847 0.09995
 188700 0.09024 0.18772 0.08848 0.09997
 188750 0.09024 0.18771 0.08849 0.09998
 188800 0.09024  0.1877 0.08849 0.09999
 188850 0.09024 0.18768 0.08848 0.10001
 188900 0.09024 0.18766 0.08848 0.10002
 188950 0.09024 0.18763 0.08847 0.10004
 189000 0.09024  0.1876 0.08845 0.10006
 189050 0.09023 0.18756 0.08844 0.10009
 189100 0.09023 0.18751 0.08843 0.10011
 189150 0.09022 0.18747 0.08841 0.10014
 189200 0.09023 0.18741  0.0884 0.10017
 189250 0.09023 0.18735 0.08838 0.10018
 189300 0.09024 0.18729 0.08836 0.10019
 189350 0.09024 0.18722 0.08836 0.10019
 189400 0.09025 0.18714 0.08835  0.1002
 189450 0.09024 0.18706 0.08834 0.10022
 189500 0.09024 0.18698 0.08832 0.10024
 189550 0.09025 0.18691 0.08829 0.10028
 189600 0.09025 0.18686 0.08826 0.10032
 189650 0.09026 0.18682 0.08823 0.10036
 189700 0.09027 0.18679 0.08821  0.1004
 189750 0.09029 0.18677 0.08818 0.10045
 189800 0.09031 0.18674 0.08816 0.10048
 189850 0.09033 0.18672 0.08815 0.10052
 189900 0.09036  0.1867 0.08813 0.10057
 189950  0.0904  0.1867 0.08812  0.1006
 190000 0.09043 0.18669 0.08811 0.10064
 190050 0.09046 0.18668  0.0881 0.10067
 190100 0.09048 0.18669 0.08809  0.1007
 190150  0.0905  0.1867 0.08807 0.10072
 190200 0.09052 0.18672 0.08806 0.10074
 190250 0.09054 0.18675 0.08806 0.10075
 190300 0.09054 0.18678 0.08806 0.10076
 190350 0.09055 0.18682 0.08806 0.10076
 190400 0.09055 0.18686 0.08807 0.10077
 190450 0.09055 0.18688 0.08808 0.10078
 190500 0.09054  0.1869  0.0881  0.1008
 190550 0.09052 0.18691 0.08812 0.10082
 190600 0.09051 0.18692 0.08815 0.10084
 190650  0.0905 0.18693 0.08818 0.10086
 190700 0.09048 0.18694  0.0882 0.10088
 190750 0.09047 0.18696 0.08823 0.10091
 190800 0.09045 0.18698 0.08825 0.10095
 190850 0.09043  0.187  0.08827 0.10098
 190900 0.09042 0.18702 0.08829 0.10102
 190950 0.09041 0.18704 0.08832 0.10106
 191000 0.09039 0.18705 0.08836 0.10109
 191050 0.09038 0.18707 0.08839 0.10112
 191100 0.09037 0.18709 0.08842 0.10115
 191150 0.09036  0.1871 0.08844 0.10119
 191200 0.09035  0.1871 0.08845 0.10122
 191250 0.09034 0.18709 0.08845 0.10125
 191300 0.09034 0.18708 0.08846 0.10128
 191350 0.09034 0.18707 0.08846  0.1013
 191400 0.09034 0.18706 0.08846 0.10132
 191450 0.09034 0.18704 0.08846 0.10134
 191500 0.09034 0.18704 0.08845 0.10137
 191550 0.09034 0.18703 0.08844 0.10139
 191600 0.09035 0.18703 0.08843 0.10141
 191650 0.09036 0.18702 0.08843 0.10143
 191700 0.09038 0.18701 0.08842 0.10144
 191750 0.09038 0.18699  0.0884 0.10145
 191800 0.09039 0.18697 0.08837 0.10145
 191850 0.09039 0.18695 0.08836 0.10145
 191900  0.0904 0.18692 0.08835 0.10145
 191950  0.0904 0.18688 0.08835 0.10144
 192000 0.09041 0.18684 0.08836 0.10143
 192050 0.09042  0.1868 0.08837 0.10141
 192100 0.09042 0.18676 0.08839 0.10139
 192150 0.09043 0.18672 0.08841 0.10138
 192200 0.09044  0.1867 0.08842 0.10137
 192250 0.09046 0.18668 0.08842 0.10138
 192300 0.09048 0.18666 0.08842 0.10139
 192350 0.09051 0.18664 0.08842 0.10141
 192400 0.09053 0.18663 0.08842 0.10142
 192450 0.09055 0.18662 0.08842 0.10142
 192500 0.09057 0.18661 0.08841 0.10143
 192550 0.09057 0.18659 0.08841 0.10143
 192600 0.09058 0.18658 0.08841 0.10143
 192650 0.09058 0.18655 0.08842 0.10144
 192700 0.09057 0.18653 0.08844 0.10145
 192750 0.09057  0.1865 0.08844 0.10146
 192800 0.09058 0.18647 0.08845 0.10147
 192850 0.09059 0.18644 0.08845 0.10148
 192900  0.0906 0.18642 0.08844 0.10149
 192950 0.09062  0.1864 0.08843  0.1015
 193000 0.09064 0.18638 0.08843 0.10151
 193050 0.09065 0.18635 0.08843 0.10154
 193100 0.09065 0.18633 0.08844 0.10156
 193150 0.09065 0.18631 0.08845 0.10158
 193200 0.09065 0.18628 0.08846  0.1016
 193250 0.09064 0.18624 0.08847 0.10163
 193300 0.09064  0.1862 0.08848 0.10165
 193350 0.09064 0.18616 0.08849 0.10167
 193400 0.09065 0.18614 0.08851  0.1017
 193450 0.09067 0.18613 0.08853 0.10173
 193500 0.09069 0.18612 0.08854 0.10175
 193550 0.09072 0.18612 0.08855 0.10176
 193600 0.09074 0.18613 0.08855 0.10178
 193650 0.09077 0.18613 0.08855 0.10179
 193700  0.0908 0.18614 0.08854 0.10179
 193750 0.09084 0.18613 0.08852  0.1018
 193800 0.09087 0.18613  0.0885 0.10182
 193850 0.09091 0.18612 0.08848 0.10184
 193900 0.09094 0.18612 0.08846 0.10186
 193950 0.09098 0.18612 0.08845 0.10189
 194000 0.09101 0.18612 0.08843  0.1019
 194050 0.09103 0.18612 0.08843 0.10193
 194100 0.09105 0.18613 0.08844 0.10195
 194150 0.09106 0.18614 0.08844 0.10197
 194200 0.09107 0.18614 0.08845 0.10198
 194250 0.09109 0.18615 0.08846 0.10199
 194300  0.0911 0.18615 0.08846 0.10201
 194350  0.0911 0.18614 0.08846 0.10203
 194400 0.09109 0.18614 0.08847 0.10205
 194450 0.09109 0.18614 0.08847 0.10206
 194500 0.09108 0.18613 0.08848 0.10209
 194550 0.09108 0.18611 0.08849 0.10211
 194600 0.09108  0.1861  0.0885 0.10212
 194650 0.09108 0.18608 0.08851 0.10213
 194700 0.09109 0.18605 0.08853 0.10214
 194750  0.0911 0.18601 0.08854 0.10215
 194800 0.09112 0.18595 0.08854 0.10216
 194850 0.09114 0.18589 0.08855 0.10217
 194900 0.09116 0.18582 0.08855 0.10218
 194950 0.09117 0.18575 0.08855  0.1022
 195000 0.09119  0.1857 0.08855 0.10223
 195050 0.09121 0.18564 0.08855 0.10227
 195100 0.09123 0.18558 0.08855 0.10231
 195150 0.09125 0.18552 0.08854 0.10235
 195200 0.09127 0.18547 0.08854 0.10239
 195250 0.09128 0.18541 0.08855 0.10242
 195300 0.09127 0.18535 0.08856 0.10244
 195350 0.09127 0.18529 0.08858 0.10246
 195400 0.09126 0.18523  0.0886 0.10247
 195450 0.09124 0.18517 0.08862 0.10249
 195500 0.09122  0.1851 0.08865 0.10251
 195550 0.09119 0.18503 0.08867 0.10253
 195600 0.09116 0.18497 0.08869 0.10255
 195650 0.09112 0.18491 0.08871 0.10257
 195700 0.09108 0.18486 0.08872 0.10258
 195750 0.09105 0.18483 0.08872 0.10259
 195800 0.09102  0.1848 0.08872 0.10261
 195850 0.09099 0.18478 0.08872 0.10263
 195900 0.09097 0.18475 0.08871 0.10265
 195950 0.09096 0.18471 0.08871 0.10267
 196000 0.09097 0.18468 0.08871  0.1027
 196050 0.09097 0.18465 0.08871 0.10273
 196100 0.09098  0.1846 0.08871 0.10277
 196150 0.09099 0.18456 0.08871  0.1028
 196200 0.09099  0.1845  0.0887 0.10283
 196250 0.09099 0.18445  0.0887 0.10287
 196300 0.09097 0.18441 0.08871  0.1029
 196350 0.09093 0.18437 0.08872 0.10293
 196400  0.0909 0.18432 0.08874 0.10295
 196450 0.09087 0.18426 0.08875 0.10297
 196500 0.09084  0.1842 0.08877 0.10298
 196550 0.09082 0.18412 0.08879 0.10299
 196600 0.09081 0.18405  0.0888  0.103
 196650 0.09079 0.18398 0.08882 0.10301
 196700 0.09078  0.1839 0.08884 0.10304
 196750 0.09077 0.18383 0.08886 0.10307
 196800 0.09078 0.18376 0.08889  0.1031
 196850 0.09078 0.18367 0.08892 0.10313
 196900 0.09079 0.18359 0.08894 0.10316
 196950  0.0908  0.1835 0.08896 0.10318
 197000 0.09082 0.18341 0.08897  0.1032
 197050 0.09084 0.18333 0.08898 0.10322
 197100 0.09085 0.18325 0.08898 0.10323
 197150 0.09085 0.18319 0.08897 0.10325
 197200 0.09085 0.18312 0.08897 0.10328
 197250 0.09085 0.18306 0.08896  0.1033
 197300 0.09084  0.183  0.08895 0.10333
 197350 0.09082 0.18294 0.08894 0.10336
 197400  0.0908 0.18288 0.08894 0.10339
 197450 0.09077 0.18282 0.08894 0.10342
 197500 0.09075 0.18276 0.08894 0.10344
 197550 0.09072 0.18271 0.08895 0.10346
 197600 0.09071 0.18264 0.08897 0.10349
 197650 0.09069 0.18257 0.08899 0.10352
 197700 0.09069  0.1825 0.08902 0.10354
 197750 0.09068 0.18242 0.08905 0.10357
 197800 0.09068 0.18232 0.08909  0.1036
 197850 0.09068 0.18221 0.08913 0.10362
 197900 0.09068 0.18209 0.08918 0.10365
 197950 0.09068 0.18197 0.08923 0.10369
 198000 0.09069 0.18184 0.08927 0.10372
 198050  0.0907 0.18172 0.08931 0.10374
 198100 0.09072  0.1816 0.08935 0.10376
 198150 0.09074 0.18149 0.08938 0.10378
 198200 0.09076 0.18139 0.08941 0.10379
 198250 0.09079  0.1813 0.08943 0.10381
