   fs      Gr     GO-O   GO-OH  GO-COOH
 260550 0.25792 0.13484  0.0935 0.08175
 260600 0.25777 0.13485  0.0935 0.08177
 260650 0.25761 0.13485  0.0935 0.08178
 260700 0.25745 0.13485  0.0935  0.0818
 260750 0.25728 0.13485  0.0935 0.08181
 260800 0.25711 0.13483  0.0935 0.08182
 260850 0.25693 0.13482 0.09351 0.08183
 260900 0.25674 0.13482 0.09352 0.08184
 260950 0.25653 0.13482 0.09354 0.08185
 261000 0.25631 0.13481 0.09356 0.08186
 261050 0.25609 0.13481  0.0936 0.08188
 261100 0.25586 0.13481 0.09364 0.08189
 261150 0.25562 0.13481 0.09368 0.08191
 261200 0.25539 0.13482 0.09371 0.08193
 261250 0.25517 0.13483 0.09373 0.08195
 261300 0.25495 0.13483 0.09375 0.08198
 261350 0.25474 0.13484 0.09376  0.082
 261400 0.25453 0.13484 0.09377 0.08203
 261450 0.25434 0.13484 0.09378 0.08206
 261500 0.25414 0.13485 0.09379 0.08209
 261550 0.25395 0.13485  0.0938 0.08212
 261600 0.25377 0.13484 0.09382 0.08214
 261650 0.25359 0.13484 0.09383 0.08215
 261700 0.25341 0.13484 0.09385 0.08216
 261750 0.25325 0.13483 0.09388 0.08216
 261800 0.25309 0.13484  0.0939 0.08217
 261850 0.25293 0.13484 0.09393 0.08217
 261900 0.25279 0.13485 0.09397 0.08218
 261950 0.25265 0.13486 0.09401 0.08218
 262000 0.25252 0.13485 0.09403 0.08218
 262050  0.2524 0.13485 0.09406 0.08218
 262100 0.25228 0.13486 0.09408 0.08218
 262150 0.25217 0.13486 0.09411 0.08219
 262200 0.25206 0.13486 0.09413  0.0822
 262250 0.25195 0.13486 0.09415 0.08221
 262300 0.25184 0.13487 0.09417 0.08223
 262350 0.25173 0.13486  0.0942 0.08225
 262400 0.25163 0.13485 0.09424 0.08228
 262450 0.25153 0.13483 0.09428  0.0823
 262500 0.25142  0.1348 0.09431 0.08233
 262550 0.25135  0.1348 0.09432 0.08234
 262600 0.25127  0.1348 0.09432 0.08235
 262650  0.2512  0.1348 0.09433 0.08236
 262700 0.25112  0.1348 0.09433 0.08236
 262750 0.25105  0.1348 0.09434 0.08237
 262800 0.25097 0.13481 0.09435 0.08238
 262850  0.2509 0.13481 0.09435 0.08239
 262900 0.25082 0.13481 0.09436  0.0824
 262950 0.25075 0.13481 0.09436 0.08241
 263000 0.25067 0.13481 0.09437 0.08242
 263050  0.2506 0.13481 0.09438 0.08242
 263100 0.25052 0.13482 0.09438 0.08243
 263150 0.25045 0.13482 0.09439 0.08244
 263200 0.25038 0.13482  0.0944 0.08245
 263250  0.2503 0.13482  0.0944 0.08246
 263300 0.25023 0.13482 0.09441 0.08247
 263350 0.25015 0.13482 0.09441 0.08248
 263400 0.25008 0.13482 0.09442 0.08248
 263450   0.25  0.13483 0.09443 0.08249
 263500 0.24993 0.13483 0.09443  0.0825
 263550 0.24985 0.13483 0.09444 0.08251
 263600 0.24978 0.13483 0.09445 0.08252
 263650  0.2497 0.13483 0.09445 0.08253
 263700 0.24963 0.13483 0.09446 0.08254
 263750 0.24955 0.13483 0.09447 0.08254
 263800 0.24948 0.13484 0.09447 0.08255
 263850  0.2494 0.13484 0.09448 0.08256
 263900 0.24933 0.13484 0.09449 0.08257
 263950 0.24925 0.13484 0.09449 0.08258
 264000 0.24918 0.13484  0.0945 0.08259
 264050  0.2491 0.13484 0.09451  0.0826
 264100 0.24903 0.13484 0.09451 0.08261
 264150 0.24895 0.13484 0.09452 0.08262
 264200 0.24888 0.13485 0.09453 0.08262
 264250  0.2488 0.13485 0.09453 0.08263
 264300 0.24873 0.13485 0.09454 0.08264
 264350 0.24865 0.13485 0.09455 0.08265
 264400 0.24858 0.13485 0.09455 0.08266
 264450  0.2485 0.13485 0.09456 0.08267
 264500 0.24843 0.13485 0.09457 0.08268
 264550 0.24835 0.13485 0.09457 0.08269
 264600 0.24828 0.13485 0.09458  0.0827
 264650  0.2482 0.13485 0.09459 0.08271
 264700 0.24812 0.13486  0.0946 0.08271
 264750 0.24805 0.13486  0.0946 0.08272
 264800 0.24797 0.13486 0.09461 0.08273
 264850  0.2479 0.13486 0.09462 0.08274
 264900 0.24782 0.13486 0.09462 0.08275
 264950 0.24775 0.13486 0.09463 0.08276
 265000 0.24767 0.13486 0.09464 0.08277
 265050  0.2476 0.13486 0.09465 0.08278
 265100 0.24752 0.13486 0.09465 0.08279
 265150 0.24745 0.13486 0.09466  0.0828
 265200 0.24737 0.13486 0.09467 0.08281
 265250  0.2473 0.13486 0.09468 0.08282
 265300 0.24722 0.13487 0.09468 0.08282
 265350 0.24715 0.13487 0.09469 0.08283
 265400 0.24707 0.13487  0.0947 0.08284
 265450 0.24699 0.13487 0.09471 0.08285
 265500 0.24692 0.13487 0.09471 0.08286
 265550 0.24684 0.13487 0.09472 0.08287
 265600 0.24677 0.13487 0.09473 0.08288
 265650 0.24669 0.13487 0.09474 0.08289
 265700 0.24662 0.13487 0.09474  0.0829
 265750 0.24654 0.13487 0.09475 0.08291
 265800 0.24647 0.13487 0.09476 0.08292
 265850 0.24639 0.13487 0.09477 0.08293
 265900 0.24631 0.13487 0.09477 0.08294
 265950 0.24624 0.13487 0.09478 0.08295
 266000 0.24616 0.13487 0.09479 0.08296
 266050 0.24609 0.13487  0.0948 0.08297
 266100 0.24601 0.13487  0.0948 0.08298
 266150 0.24594 0.13487 0.09481 0.08299
 266200 0.24586 0.13488 0.09482  0.083
 266250 0.24579 0.13488 0.09483  0.083
 266300 0.24571 0.13488 0.09484 0.08301
 266350 0.24563 0.13488 0.09484 0.08302
 266400 0.24556 0.13488 0.09485 0.08303
 266450 0.24548 0.13488 0.09486 0.08304
 266500 0.24541 0.13488 0.09487 0.08305
 266550 0.24533 0.13488 0.09488 0.08306
 266600 0.24526 0.13488 0.09488 0.08307
 266650 0.24518 0.13488 0.09489 0.08308
 266700  0.2451 0.13488  0.0949 0.08309
 266750 0.24503 0.13488 0.09491  0.0831
 266800 0.24495 0.13488 0.09492 0.08311
 266850 0.24488 0.13488 0.09493 0.08312
 266900  0.2448 0.13488 0.09493 0.08313
 266950 0.24472 0.13488 0.09494 0.08314
 267000 0.24465 0.13488 0.09495 0.08315
 267050 0.24457 0.13488 0.09496 0.08316
 267100  0.2445 0.13488 0.09497 0.08317
 267150 0.24442 0.13488 0.09498 0.08318
 267200 0.24434 0.13488 0.09498 0.08319
 267250 0.24427 0.13488 0.09499  0.0832
 267300 0.24419 0.13488  0.095  0.08321
 267350 0.24412 0.13488 0.09501 0.08322
 267400 0.24404 0.13488 0.09502 0.08323
 267450 0.24396 0.13488 0.09503 0.08324
 267500 0.24389 0.13488 0.09503 0.08325
 267550 0.24381 0.13488 0.09504 0.08326
 267600 0.24374 0.13488 0.09505 0.08327
 267650 0.24366 0.13488 0.09506 0.08328
 267700 0.24358 0.13488 0.09507 0.08329
 267750 0.24351 0.13488 0.09508  0.0833
 267800 0.24343 0.13488 0.09509 0.08331
 267850 0.24336 0.13488  0.0951 0.08332
 267900 0.24328 0.13488  0.0951 0.08333
 267950  0.2432 0.13488 0.09511 0.08334
 268000 0.24313 0.13488 0.09512 0.08335
 268050 0.24305 0.13487 0.09513 0.08336
 268100 0.24297 0.13487 0.09514 0.08337
 268150  0.2429 0.13487 0.09515 0.08338
 268200 0.24282 0.13487 0.09516 0.08339
 268250 0.24275 0.13487 0.09517  0.0834
 268300 0.24267 0.13487 0.09518 0.08341
 268350 0.24259 0.13487 0.09519 0.08342
 268400 0.24252 0.13487 0.09519 0.08344
 268450 0.24244 0.13487  0.0952 0.08345
 268500 0.24236 0.13487 0.09521 0.08346
 268550 0.24229 0.13487 0.09522 0.08347
 268600 0.24221 0.13487 0.09523 0.08348
 268650 0.24214 0.13487 0.09524 0.08349
 268700 0.24206 0.13487 0.09525  0.0835
 268750 0.24198 0.13487 0.09526 0.08351
 268800 0.24191 0.13487 0.09527 0.08352
 268850 0.24183 0.13487 0.09528 0.08353
 268900 0.24175 0.13487 0.09529 0.08354
 268950 0.24168 0.13487  0.0953 0.08355
 269000  0.2416 0.13486 0.09531 0.08356
 269050 0.24152 0.13486 0.09531 0.08357
 269100 0.24145 0.13486 0.09532 0.08358
 269150 0.24137 0.13486 0.09533 0.08359
 269200 0.24129 0.13486 0.09534  0.0836
 269250 0.24122 0.13486 0.09535 0.08361
 269300 0.24114 0.13486 0.09536 0.08363
 269350 0.24106 0.13486 0.09537 0.08364
 269400 0.24099 0.13486 0.09538 0.08365
 269450 0.24091 0.13486 0.09539 0.08366
 269500 0.24083 0.13486  0.0954 0.08367
 269550 0.24076 0.13486 0.09541 0.08368
 269600 0.24068 0.13485 0.09542 0.08369
 269650  0.2406 0.13485 0.09543  0.0837
 269700 0.24053 0.13485 0.09544 0.08371
 269750 0.24045 0.13485 0.09545 0.08372
 269800 0.24037 0.13485 0.09546 0.08373
 269850  0.2403 0.13485 0.09547 0.08374
 269900 0.24022 0.13485 0.09548 0.08375
 269950 0.24014 0.13485 0.09549 0.08377
 270000 0.24007 0.13485  0.0955 0.08378
 270050 0.23999 0.13484 0.09551 0.08379
 270100 0.23991 0.13484 0.09552  0.0838
 270150 0.23984 0.13484 0.09553 0.08381
 270200 0.23976 0.13484 0.09554 0.08382
 270250 0.23968 0.13484 0.09555 0.08383
 270300 0.23961 0.13484 0.09556 0.08384
 270350 0.23953 0.13484 0.09557 0.08385
 270400 0.23945 0.13484 0.09558 0.08386
 270450 0.23937 0.13483 0.09559 0.08388
 270500  0.2393 0.13483  0.0956 0.08389
 270550 0.23922 0.13483 0.09561  0.0839
 270600 0.23914 0.13483 0.09562 0.08391
 270650 0.23907 0.13483 0.09563 0.08392
 270700 0.23899 0.13483 0.09564 0.08393
 270750 0.23891 0.13483 0.09565 0.08394
 270800 0.23884 0.13483 0.09566 0.08395
 270850 0.23876 0.13482 0.09567 0.08397
 270900 0.23868 0.13482 0.09568 0.08398
 270950  0.2386 0.13482 0.09569 0.08399
 271000 0.23853 0.13482  0.0957  0.084
 271050 0.23845 0.13482 0.09571 0.08401
 271100 0.23837 0.13482 0.09572 0.08402
 271150  0.2383 0.13481 0.09574 0.08403
 271200 0.23822 0.13481 0.09575 0.08404
 271250 0.23814 0.13481 0.09576 0.08406
 271300 0.23807 0.13481 0.09577 0.08407
 271350 0.23799 0.13481 0.09578 0.08408
 271400 0.23791 0.13481 0.09579 0.08409
 271450 0.23783  0.1348  0.0958  0.0841
 271500 0.23776  0.1348 0.09581 0.08411
 271550 0.23768  0.1348 0.09582 0.08412
 271600  0.2376  0.1348 0.09583 0.08414
 271650 0.23752  0.1348 0.09584 0.08415
 271700 0.23745  0.1348 0.09585 0.08416
 271750 0.23737 0.13479 0.09586 0.08417
 271800 0.23729 0.13479 0.09587 0.08418
 271850 0.23722 0.13479 0.09589 0.08419
 271900 0.23714 0.13479  0.0959 0.08421
 271950 0.23706 0.13479 0.09591 0.08422
 272000 0.23698 0.13479 0.09592 0.08423
 272050 0.23691 0.13478 0.09593 0.08424
 272100 0.23683 0.13478 0.09594 0.08425
 272150 0.23675 0.13478 0.09595 0.08426
 272200 0.23667 0.13478 0.09596 0.08428
 272250  0.2366 0.13478 0.09597 0.08429
 272300 0.23652 0.13477 0.09599  0.0843
 272350 0.23644 0.13477  0.096  0.08431
 272400 0.23636 0.13477 0.09601 0.08432
 272450 0.23629 0.13477 0.09602 0.08433
 272500 0.23621 0.13476 0.09603 0.08435
 272550 0.23613 0.13476 0.09604 0.08436
 272600 0.23605 0.13476 0.09605 0.08437
 272650 0.23598 0.13476 0.09606 0.08438
 272700  0.2359 0.13476 0.09608 0.08439
 272750 0.23582 0.13475 0.09609  0.0844
 272800 0.23574 0.13475  0.0961 0.08442
 272850 0.23567 0.13475 0.09611 0.08443
 272900 0.23559 0.13475 0.09612 0.08444
 272950 0.23551 0.13475 0.09613 0.08445
 273000 0.23543 0.13474 0.09615 0.08446
 273050 0.23535 0.13474 0.09616 0.08448
 273100 0.23528 0.13474 0.09617 0.08449
 273150  0.2352 0.13474 0.09618  0.0845
 273200 0.23512 0.13473 0.09619 0.08451
 273250 0.23504 0.13473  0.0962 0.08452
 273300 0.23497 0.13473 0.09622 0.08454
 273350 0.23489 0.13473 0.09623 0.08455
 273400 0.23481 0.13472 0.09624 0.08456
 273450 0.23473 0.13472 0.09625 0.08457
 273500 0.23465 0.13472 0.09626 0.08459
 273550 0.23458 0.13472 0.09627  0.0846
 273600  0.2345 0.13471 0.09629 0.08461
 273650 0.23442 0.13471  0.0963 0.08462
 273700 0.23434 0.13471 0.09631 0.08463
 273750 0.23427 0.13471 0.09632 0.08465
 273800 0.23419  0.1347 0.09633 0.08466
 273850 0.23411  0.1347 0.09635 0.08467
 273900 0.23403  0.1347 0.09636 0.08468
 273950 0.23395  0.1347 0.09637  0.0847
 274000 0.23388 0.13469 0.09638 0.08471
 274050  0.2338 0.13469 0.09639 0.08472
 274100 0.23372 0.13469 0.09641 0.08473
 274150 0.23364 0.13468 0.09642 0.08475
 274200 0.23356 0.13468 0.09643 0.08476
 274250 0.23349 0.13468 0.09644 0.08477
 274300 0.23341 0.13468 0.09646 0.08478
 274350 0.23333 0.13467 0.09647 0.08479
 274400 0.23325 0.13467 0.09648 0.08481
 274450 0.23317 0.13467 0.09649 0.08482
 274500  0.2331 0.13467  0.0965 0.08483
 274550 0.23302 0.13466 0.09652 0.08484
 274600 0.23294 0.13466 0.09653 0.08486
 274650 0.23286 0.13466 0.09654 0.08487
 274700 0.23278 0.13465 0.09655 0.08488
 274750  0.2327 0.13465 0.09657  0.0849
 274800 0.23263 0.13465 0.09658 0.08491
 274850 0.23255 0.13464 0.09659 0.08492
 274900 0.23247 0.13464  0.0966 0.08493
 274950 0.23239 0.13464 0.09662 0.08495
 275000 0.23231 0.13464 0.09663 0.08496
 275050 0.23223 0.13463 0.09664 0.08497
 275100 0.23216 0.13463 0.09666 0.08498
 275150 0.23208 0.13463 0.09667  0.085
 275200  0.232  0.13462 0.09668 0.08501
 275250 0.23192 0.13462 0.09669 0.08502
 275300 0.23184 0.13462 0.09671 0.08503
 275350 0.23176 0.13461 0.09672 0.08505
 275400 0.23169 0.13461 0.09673 0.08506
 275450 0.23161 0.13461 0.09675 0.08507
 275500 0.23153  0.1346 0.09676 0.08509
 275550 0.23145  0.1346 0.09677  0.0851
 275600 0.23137  0.1346 0.09678 0.08511
 275650 0.23129 0.13459  0.0968 0.08512
 275700 0.23122 0.13459 0.09681 0.08514
 275750 0.23114 0.13459 0.09682 0.08515
 275800 0.23106 0.13458 0.09684 0.08516
 275850 0.23098 0.13458 0.09685 0.08518
 275900  0.2309 0.13458 0.09686 0.08519
 275950 0.23082 0.13457 0.09688  0.0852
 276000 0.23074 0.13457 0.09689 0.08522
 276050 0.23067 0.13457  0.0969 0.08523
 276100 0.23059 0.13456 0.09692 0.08524
 276150 0.23051 0.13456 0.09693 0.08526
 276200 0.23043 0.13456 0.09694 0.08527
 276250 0.23035 0.13455 0.09696 0.08528
 276300 0.23027 0.13455 0.09697 0.08529
 276350 0.23019 0.13454 0.09698 0.08531
 276400 0.23012 0.13454  0.097  0.08532
 276450 0.23004 0.13454 0.09701 0.08533
 276500 0.22996 0.13453 0.09702 0.08535
 276550 0.22988 0.13453 0.09704 0.08536
 276600  0.2298 0.13453 0.09705 0.08537
 276650 0.22972 0.13452 0.09706 0.08539
 276700 0.22964 0.13452 0.09708  0.0854
 276750 0.22956 0.13452 0.09709 0.08541
 276800 0.22949 0.13451  0.0971 0.08543
 276850 0.22941 0.13451 0.09712 0.08544
 276900 0.22933  0.1345 0.09713 0.08545
 276950 0.22925  0.1345 0.09714 0.08547
 277000 0.22917  0.1345 0.09716 0.08548
 277050 0.22909 0.13449 0.09717 0.08549
 277100 0.22901 0.13449 0.09719 0.08551
 277150 0.22893 0.13448  0.0972 0.08552
 277200 0.22885 0.13448 0.09721 0.08553
 277250 0.22878 0.13448 0.09723 0.08555
 277300  0.2287 0.13447 0.09724 0.08556
 277350 0.22862 0.13447 0.09726 0.08557
 277400 0.22854 0.13446 0.09727 0.08559
 277450 0.22846 0.13446 0.09728  0.0856
 277500 0.22838 0.13446  0.0973 0.08561
 277550  0.2283 0.13445 0.09731 0.08563
 277600 0.22822 0.13445 0.09733 0.08564
 277650 0.22814 0.13444 0.09734 0.08566
 277700 0.22806 0.13444 0.09735 0.08567
 277750 0.22799 0.13444 0.09737 0.08568
 277800 0.22791 0.13443 0.09738  0.0857
 277850 0.22783 0.13443  0.0974 0.08571
 277900 0.22775 0.13442 0.09741 0.08572
 277950 0.22767 0.13442 0.09742 0.08574
 278000 0.22759 0.13441 0.09744 0.08575
 278050 0.22751 0.13441 0.09745 0.08577
 278100 0.22743 0.13441 0.09747 0.08578
 278150 0.22735  0.1344 0.09748 0.08579
 278200 0.22727  0.1344  0.0975 0.08581
 278250 0.22719 0.13439 0.09751 0.08582
 278300 0.22711 0.13439 0.09753 0.08583
 278350 0.22704 0.13438 0.09754 0.08585
 278400 0.22696 0.13438 0.09755 0.08586
 278450 0.22688 0.13438 0.09757 0.08588
 278500  0.2268 0.13437 0.09758 0.08589
 278550 0.22672 0.13437  0.0976  0.0859
 278600 0.22664 0.13436 0.09761 0.08592
 278650 0.22656 0.13436 0.09763 0.08593
 278700 0.22648 0.13435 0.09764 0.08595
 278750  0.2264 0.13435 0.09766 0.08596
 278800 0.22632 0.13434 0.09767 0.08597
 278850 0.22624 0.13434 0.09769 0.08599
 278900 0.22616 0.13434  0.0977  0.086
 278950 0.22608 0.13433 0.09772 0.08602
 279000  0.226  0.13433 0.09773 0.08603
 279050 0.22592 0.13432 0.09775 0.08604
 279100 0.22585 0.13432 0.09776 0.08606
 279150 0.22577 0.13431 0.09778 0.08607
 279200 0.22569 0.13431 0.09779 0.08609
 279250 0.22561  0.1343 0.09781  0.0861
 279300 0.22553  0.1343 0.09782 0.08611
 279350 0.22545 0.13429 0.09784 0.08613
 279400 0.22537 0.13429 0.09785 0.08614
 279450 0.22529 0.13428 0.09787 0.08616
 279500 0.22521 0.13428 0.09788 0.08617
 279550 0.22513 0.13427  0.0979 0.08619
 279600 0.22505 0.13427 0.09791  0.0862
 279650 0.22497 0.13426 0.09793 0.08621
 279700 0.22489 0.13426 0.09794 0.08623
 279750 0.22481 0.13425 0.09796 0.08624
 279800 0.22473 0.13425 0.09797 0.08626
 279850 0.22465 0.13424 0.09799 0.08627
 279900 0.22457 0.13424  0.098  0.08629
 279950 0.22449 0.13423 0.09802  0.0863
 280000 0.22441 0.13423 0.09803 0.08632
 280050 0.22433 0.13422 0.09805 0.08633
 280100 0.22425 0.13422 0.09806 0.08634
 280150 0.22417 0.13421 0.09808 0.08636
 280200 0.22409 0.13421 0.09809 0.08637
 280250 0.22401  0.1342 0.09811 0.08639
 280300 0.22393  0.1342 0.09813  0.0864
 280350 0.22385 0.13419 0.09814 0.08642
 280400 0.22377 0.13419 0.09816 0.08643
 280450 0.22369 0.13418 0.09817 0.08645
 280500 0.22361 0.13418 0.09819 0.08646
 280550 0.22353 0.13417  0.0982 0.08648
 280600 0.22345 0.13417 0.09822 0.08649
 280650 0.22337 0.13416 0.09824  0.0865
 280700 0.22329 0.13416 0.09825 0.08652
 280750 0.22321 0.13415 0.09827 0.08653
 280800 0.22313 0.13415 0.09828 0.08655
 280850 0.22305 0.13414  0.0983 0.08656
 280900 0.22297 0.13414 0.09831 0.08658
 280950 0.22289 0.13413 0.09833 0.08659
 281000 0.22281 0.13412 0.09835 0.08661
 281050 0.22273 0.13412 0.09836 0.08662
 281100 0.22265 0.13411 0.09838 0.08664
 281150 0.22257 0.13411 0.09839 0.08665
 281200 0.22249  0.1341 0.09841 0.08667
 281250 0.22241  0.1341 0.09843 0.08668
 281300 0.22233 0.13409 0.09844  0.0867
 281350 0.22225 0.13409 0.09846 0.08671
 281400 0.22217 0.13408 0.09847 0.08673
 281450 0.22209 0.13407 0.09849 0.08674
 281500 0.22201 0.13407 0.09851 0.08676
 281550 0.22193 0.13406 0.09852 0.08677
 281600 0.22185 0.13406 0.09854 0.08679
 281650 0.22177 0.13405 0.09856  0.0868
 281700 0.22169 0.13405 0.09857 0.08682
 281750 0.22161 0.13404 0.09859 0.08683
 281800 0.22153 0.13403  0.0986 0.08685
 281850 0.22145 0.13403 0.09862 0.08686
 281900 0.22137 0.13402 0.09864 0.08688
 281950 0.22129 0.13402 0.09865 0.08689
 282000 0.22121 0.13401 0.09867 0.08691
 282050 0.22113 0.13401 0.09869 0.08692
 282100 0.22105  0.134   0.0987 0.08694
 282150 0.22097 0.13399 0.09872 0.08695
 282200 0.22089 0.13399 0.09874 0.08697
 282250 0.22081 0.13398 0.09875 0.08698
 282300 0.22073 0.13398 0.09877  0.087
 282350 0.22065 0.13397 0.09879 0.08701
 282400 0.22057 0.13396  0.0988 0.08703
 282450 0.22049 0.13396 0.09882 0.08704
 282500 0.22041 0.13395 0.09884 0.08706
 282550 0.22033 0.13395 0.09885 0.08707
 282600 0.22025 0.13394 0.09887 0.08709
 282650 0.22016 0.13393 0.09889 0.08711
 282700 0.22008 0.13393  0.0989 0.08712
 282750   0.22  0.13392 0.09892 0.08714
 282800 0.21992 0.13392 0.09894 0.08715
 282850 0.21984 0.13391 0.09895 0.08717
 282900 0.21976  0.1339 0.09897 0.08718
 282950 0.21968  0.1339 0.09899  0.0872
 283000  0.2196 0.13389  0.099  0.08721
 283050 0.21952 0.13389 0.09902 0.08723
 283100 0.21944 0.13388 0.09904 0.08724
 283150 0.21936 0.13387 0.09906 0.08726
 283200 0.21928 0.13387 0.09907 0.08728
 283250  0.2192 0.13386 0.09909 0.08729
 283300 0.21912 0.13385 0.09911 0.08731
 283350 0.21904 0.13385 0.09912 0.08732
 283400 0.21896 0.13384 0.09914 0.08734
 283450 0.21887 0.13383 0.09916 0.08735
 283500 0.21879 0.13383 0.09918 0.08737
 283550 0.21871 0.13382 0.09919 0.08738
 283600 0.21863 0.13382 0.09921  0.0874
 283650 0.21855 0.13381 0.09923 0.08742
 283700 0.21847  0.1338 0.09925 0.08743
 283750 0.21839  0.1338 0.09926 0.08745
 283800 0.21831 0.13379 0.09928 0.08746
 283850 0.21823 0.13378  0.0993 0.08748
 283900 0.21815 0.13378 0.09932 0.08749
 283950 0.21807 0.13377 0.09933 0.08751
 284000 0.21799 0.13376 0.09935 0.08753
 284050  0.2179 0.13376 0.09937 0.08754
 284100 0.21782 0.13375 0.09939 0.08756
 284150 0.21774 0.13374  0.0994 0.08757
 284200 0.21766 0.13374 0.09942 0.08759
 284250 0.21758 0.13373 0.09944 0.08761
 284300  0.2175 0.13372 0.09946 0.08762
 284350 0.21742 0.13372 0.09947 0.08764
 284400 0.21734 0.13371 0.09949 0.08765
 284450 0.21726  0.1337 0.09951 0.08767
 284500 0.21718  0.1337 0.09953 0.08769
 284550 0.21709 0.13369 0.09955  0.0877
 284600 0.21701 0.13368 0.09956 0.08772
 284650 0.21693 0.13368 0.09958 0.08773
 284700 0.21685 0.13367  0.0996 0.08775
 284750 0.21677 0.13366 0.09962 0.08777
 284800 0.21669 0.13365 0.09963 0.08778
 284850 0.21661 0.13365 0.09965  0.0878
 284900 0.21653 0.13364 0.09967 0.08781
 284950 0.21645 0.13363 0.09969 0.08783
 285000 0.21636 0.13363 0.09971 0.08785
 285050 0.21628 0.13362 0.09972 0.08786
 285100  0.2162 0.13361 0.09974 0.08788
 285150 0.21612 0.13361 0.09976  0.0879
 285200 0.21604  0.1336 0.09978 0.08791
 285250 0.21596 0.13359  0.0998 0.08793
 285300 0.21588 0.13358 0.09982 0.08794
 285350 0.21579 0.13358 0.09983 0.08796
 285400 0.21571 0.13357 0.09985 0.08798
 285450 0.21563 0.13356 0.09987 0.08799
 285500 0.21555 0.13356 0.09989 0.08801
 285550 0.21547 0.13355 0.09991 0.08803
 285600 0.21539 0.13354 0.09993 0.08804
 285650 0.21531 0.13353 0.09994 0.08806
 285700 0.21523 0.13353 0.09996 0.08807
 285750 0.21514 0.13352 0.09998 0.08809
 285800 0.21506 0.13351   0.1   0.08811
 285850 0.21498 0.13351 0.10002 0.08812
 285900  0.2149  0.1335 0.10004 0.08814
 285950 0.21482 0.13349 0.10006 0.08816
 286000 0.21474 0.13348 0.10007 0.08817
 286050 0.21465 0.13348 0.10009 0.08819
 286100 0.21457 0.13347 0.10011 0.08821
 286150 0.21449 0.13346 0.10013 0.08822
 286200 0.21441 0.13345 0.10015 0.08824
 286250 0.21433 0.13345 0.10017 0.08826
